Instrument:,NH3-211205141,,,,,,,
Name:,Biosolids Dewatering,,,,,,,
Time Zone Offset (Minutes):,-240,,,,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\OneDrive - City of Dayton\G-Drive\Phil.Bennington\CLARKSON_UNIVERSITY_PhD Program\Dessertation\NH3-211205141_[3-19-2024, 7-49-44 AM --- 4-23-2024, 9-28-44 AM].acrudata",,,,,,,
Session ID:,36963,,,,,,,
Session 1st Title:,"NH3-211205141_[3-19-2024, 7-49-44 AM --- 4-23-2024, 9-28-44 AM]",,,,,,,
Session 2nd Title:,Surge Tank ,,,,,,,
Session Start:,"3/19/2024, 7:49:44 AM",,,,,,,
Session End:,"4/23/2024, 9:28:44 AM",,,,,,,
,,,,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),NH3 (PPM),ISO time,,,Dosage (mg/L)
"4/4/2024, 11:10:44 PM",3.648,56.3,96.1,4,2024-04-05T03:10:44.000Z,,,592
"4/4/2024, 11:13:44 PM",3.649,56.3,96.1,4,2024-04-05T03:13:44.000Z,,,592
"4/4/2024, 11:16:44 PM",3.649,56.1,96.1,4,2024-04-05T03:16:44.000Z,,,592
"4/4/2024, 11:19:44 PM",3.648,56.1,96.1,4,2024-04-05T03:19:44.000Z,,,592
"4/4/2024, 11:22:44 PM",3.648,56.1,96.1,4,2024-04-05T03:22:44.000Z,,,592
"4/4/2024, 11:25:44 PM",3.648,56.1,96.1,4,2024-04-05T03:25:44.000Z,,,592
"4/4/2024, 11:28:44 PM",3.648,56.1,96.1,4,2024-04-05T03:28:44.000Z,,,592
"4/4/2024, 11:31:44 PM",3.648,56.1,96.1,4,2024-04-05T03:31:44.000Z,,,592
"4/4/2024, 11:34:44 PM",3.648,56.1,96.1,4,2024-04-05T03:34:44.000Z,,,592
"4/4/2024, 11:37:44 PM",3.648,56.1,96.1,4,2024-04-05T03:37:44.000Z,,,592
"4/4/2024, 11:40:44 PM",3.648,55.9,96.1,4,2024-04-05T03:40:44.000Z,,,592
"4/4/2024, 11:43:44 PM",3.648,55.9,96.1,4,2024-04-05T03:43:44.000Z,,,592
"4/4/2024, 11:46:44 PM",3.648,56.1,96.1,4,2024-04-05T03:46:44.000Z,,,592
"4/4/2024, 11:49:44 PM",3.648,56.1,96.1,4,2024-04-05T03:49:44.000Z,,,592
"4/4/2024, 11:52:44 PM",3.648,56.1,96.1,4,2024-04-05T03:52:44.000Z,,,592
"4/4/2024, 11:55:44 PM",3.648,56.1,96.1,4,2024-04-05T03:55:44.000Z,,,592
"4/4/2024, 11:58:44 PM",3.648,56.3,96.1,4,2024-04-05T03:58:44.000Z,,,592
"4/5/2024, 12:01:44 AM",3.648,56.3,96.1,4,2024-04-05T04:01:44.000Z,,,542
"4/5/2024, 12:04:44 AM",3.648,56.3,96.1,4,2024-04-05T04:04:44.000Z,,,542
"4/5/2024, 12:07:44 AM",3.648,56.5,96.1,4,2024-04-05T04:07:44.000Z,,,542
"4/5/2024, 12:10:44 AM",3.648,56.5,96.1,4,2024-04-05T04:10:44.000Z,,,542
"4/5/2024, 12:13:44 AM",3.648,56.5,96.1,4,2024-04-05T04:13:44.000Z,,,542
"4/5/2024, 12:16:44 AM",3.648,56.7,96.2,4,2024-04-05T04:16:44.000Z,,,542
"4/5/2024, 12:19:44 AM",3.648,56.7,96.2,4,2024-04-05T04:19:44.000Z,,,542
"4/5/2024, 12:22:44 AM",3.648,56.7,96.2,4,2024-04-05T04:22:44.000Z,,,542
"4/5/2024, 12:25:44 AM",3.648,56.8,96.1,4,2024-04-05T04:25:44.000Z,,,542
"4/5/2024, 12:28:44 AM",3.648,56.8,96.2,4,2024-04-05T04:28:44.000Z,,,542
"4/5/2024, 12:31:44 AM",3.648,56.8,96.2,4,2024-04-05T04:31:44.000Z,,,542
"4/5/2024, 12:34:44 AM",3.648,56.8,96.2,4,2024-04-05T04:34:44.000Z,,,542
