Instrument:,,,,,NH3-211205141,,,
Name:,,,,,Biosolids Dewatering,,,
Time Zone Offset (Minutes):,,,,,-300,,,
Orignal File Name:,,,,,"C:\Users\Phil.Bennington\Documents\Aculog NH3\NH3-Surge Tank_211205141_1_8_2024, 9_14_36 AM --- 1_31_2024, 1_17_36 PM.acrudata",,,
Session ID:,,,,,6523,,,
Session 1st Title:,,,,,"NH3-Surge Tank_211205141_1_8_2024, 9_14_36 AM --- 1_31_2024, 1_17_36 PM",,,
Session Start:,,,,,"1/8/2024, 9:14:36 AM",,,
Session End:,,,,,"1/31/2024, 1:17:36 PM",,,
,,,,,,,,
Time Stamp,NH3 (PPM),Temperature (°F),Humidity (%),,Battery (Volts),,,ISO time
"1/27/2024, 7:50:36 AM",9,72.3,97.1,,3.66,,,2024-01-27T12:50:36.000Z
"1/27/2024, 7:53:36 AM",9,72.3,97.1,,3.66,,,2024-01-27T12:53:36.000Z
"1/27/2024, 7:56:36 AM",9,72.3,97.1,,3.66,,,2024-01-27T12:56:36.000Z
"1/27/2024, 7:59:36 AM",9,72.3,97.1,,3.659,,,2024-01-27T12:59:36.000Z
"1/27/2024, 8:02:36 AM",9,72.3,97.1,,3.66,,,2024-01-27T13:02:36.000Z
"1/27/2024, 8:05:36 AM",9,72.3,97.1,,3.66,,,2024-01-27T13:05:36.000Z
"1/27/2024, 8:08:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:08:36.000Z
"1/27/2024, 8:11:36 AM",9,72.3,97.1,,3.66,,,2024-01-27T13:11:36.000Z
"1/27/2024, 8:14:36 AM",9,72.3,97.1,,3.66,,,2024-01-27T13:14:36.000Z
"1/27/2024, 8:17:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:17:36.000Z
"1/27/2024, 8:20:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:20:36.000Z
"1/27/2024, 8:23:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:23:36.000Z
"1/27/2024, 8:26:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:26:36.000Z
"1/27/2024, 8:29:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:29:36.000Z
"1/27/2024, 8:32:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:32:36.000Z
"1/27/2024, 8:35:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:35:36.000Z
"1/27/2024, 8:38:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:38:36.000Z
"1/27/2024, 8:41:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T13:41:36.000Z
"1/27/2024, 8:44:36 AM",10,72.5,97.2,,3.659,,,2024-01-27T13:44:36.000Z
"1/27/2024, 8:47:36 AM",10,72.5,97.2,,3.659,,,2024-01-27T13:47:36.000Z
"1/27/2024, 8:50:36 AM",10,72.5,97.2,,3.66,,,2024-01-27T13:50:36.000Z
"1/27/2024, 8:53:36 AM",10,72.5,97.2,,3.66,,,2024-01-27T13:53:36.000Z
"1/27/2024, 8:56:36 AM",10,72.5,97.2,,3.659,,,2024-01-27T13:56:36.000Z
"1/27/2024, 8:59:36 AM",10,72.7,97.2,,3.66,,,2024-01-27T13:59:36.000Z
"1/27/2024, 9:02:36 AM",10,72.7,97.2,,3.66,,,2024-01-27T14:02:36.000Z
"1/27/2024, 9:05:36 AM",10,72.7,97.2,,3.66,,,2024-01-27T14:05:36.000Z
"1/27/2024, 9:08:36 AM",10,72.7,97.2,,3.66,,,2024-01-27T14:08:36.000Z
"1/27/2024, 9:11:36 AM",10,72.9,97.2,,3.66,,,2024-01-27T14:11:36.000Z
"1/27/2024, 9:14:36 AM",10,72.9,97.2,,3.66,,,2024-01-27T14:14:36.000Z
"1/27/2024, 9:17:36 AM",10,73,97.2,,3.66,,,2024-01-27T14:17:36.000Z
"1/27/2024, 9:20:36 AM",10,73,97.2,,3.66,,,2024-01-27T14:20:36.000Z
"1/27/2024, 9:23:36 AM",10,73,97.2,,3.66,,,2024-01-27T14:23:36.000Z
"1/27/2024, 9:26:36 AM",10,73,97.2,,3.66,,,2024-01-27T14:26:36.000Z
"1/27/2024, 9:29:36 AM",10,73,97.2,,3.66,,,2024-01-27T14:29:36.000Z
"1/27/2024, 9:32:36 AM",10,73,97.2,,3.66,,,2024-01-27T14:32:36.000Z
"1/27/2024, 9:35:36 AM",10,73,97.2,,3.659,,,2024-01-27T14:35:36.000Z
"1/27/2024, 9:38:36 AM",10,73,97.2,,3.66,,,2024-01-27T14:38:36.000Z
"1/27/2024, 9:41:36 AM",10,72.9,97.2,,3.66,,,2024-01-27T14:41:36.000Z
"1/27/2024, 9:44:36 AM",10,72.9,97.2,,3.66,,,2024-01-27T14:44:36.000Z
"1/27/2024, 9:47:36 AM",10,72.7,97.1,,3.66,,,2024-01-27T14:47:36.000Z
"1/27/2024, 9:50:36 AM",10,72.7,97.1,,3.66,,,2024-01-27T14:50:36.000Z
"1/27/2024, 9:53:36 AM",10,72.5,97.1,,3.66,,,2024-01-27T14:53:36.000Z
"1/27/2024, 9:56:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T14:56:36.000Z
"1/27/2024, 9:59:36 AM",10,72.3,97.1,,3.66,,,2024-01-27T14:59:36.000Z
"1/27/2024, 10:02:36 AM",10,72.1,97.1,,3.66,,,2024-01-27T15:02:36.000Z
"1/27/2024, 10:05:36 AM",10,72.1,97.1,,3.66,,,2024-01-27T15:05:36.000Z
"1/27/2024, 10:08:36 AM",10,72,97.1,,3.66,,,2024-01-27T15:08:36.000Z
"1/27/2024, 10:11:36 AM",10,72,97.1,,3.66,,,2024-01-27T15:11:36.000Z
"1/27/2024, 10:14:36 AM",10,72,97.1,,3.66,,,2024-01-27T15:14:36.000Z
"1/27/2024, 10:17:36 AM",10,71.8,97.1,,3.66,,,2024-01-27T15:17:36.000Z
"1/27/2024, 10:20:36 AM",10,71.8,97.1,,3.66,,,2024-01-27T15:20:36.000Z
"1/27/2024, 10:23:36 AM",10,71.8,97.1,,3.66,,,2024-01-27T15:23:36.000Z
"1/27/2024, 10:26:36 AM",10,71.6,97.1,,3.66,,,2024-01-27T15:26:36.000Z
"1/27/2024, 10:29:36 AM",11,71.6,97.1,,3.66,,,2024-01-27T15:29:36.000Z
"1/27/2024, 10:32:36 AM",11,71.6,97.1,,3.66,,,2024-01-27T15:32:36.000Z
"1/27/2024, 10:35:36 AM",11,71.6,97.1,,3.66,,,2024-01-27T15:35:36.000Z
"1/27/2024, 10:38:36 AM",11,71.6,97.1,,3.66,,,2024-01-27T15:38:36.000Z
"1/27/2024, 10:41:36 AM",11,71.6,97.1,,3.66,,,2024-01-27T15:41:36.000Z
"1/27/2024, 10:44:36 AM",11,71.6,97.1,,3.66,,,2024-01-27T15:44:36.000Z
"1/27/2024, 10:47:36 AM",11,71.6,97.1,,3.66,,,2024-01-27T15:47:36.000Z
"1/27/2024, 10:50:36 AM",11,71.8,97.1,,3.66,,,2024-01-27T15:50:36.000Z
"1/27/2024, 10:53:36 AM",11,71.8,97.2,,3.66,,,2024-01-27T15:53:36.000Z
"1/27/2024, 10:56:36 AM",11,72,97.1,,3.66,,,2024-01-27T15:56:36.000Z
"1/27/2024, 10:59:36 AM",12,72.1,97.2,,3.659,,,2024-01-27T15:59:36.000Z
"1/27/2024, 11:02:36 AM",12,72.3,97.2,,3.66,,,2024-01-27T16:02:36.000Z
"1/27/2024, 11:05:36 AM",12,72.5,97.2,,3.66,,,2024-01-27T16:05:36.000Z
"1/27/2024, 11:08:36 AM",12,72.7,97.2,,3.66,,,2024-01-27T16:08:36.000Z
"1/27/2024, 11:11:36 AM",12,72.9,97.2,,3.66,,,2024-01-27T16:11:36.000Z
"1/27/2024, 11:14:36 AM",12,73,97.2,,3.66,,,2024-01-27T16:14:36.000Z
"1/27/2024, 11:17:36 AM",12,73,97.3,,3.66,,,2024-01-27T16:17:36.000Z
"1/27/2024, 11:20:36 AM",12,73.2,97.3,,3.66,,,2024-01-27T16:20:36.000Z
"1/27/2024, 11:23:36 AM",12,73.2,97.2,,3.659,,,2024-01-27T16:23:36.000Z
"1/27/2024, 11:26:36 AM",12,73.4,97.3,,3.66,,,2024-01-27T16:26:36.000Z
"1/27/2024, 11:29:36 AM",12,73.4,97.3,,3.66,,,2024-01-27T16:29:36.000Z
"1/27/2024, 11:32:36 AM",12,73.6,97.3,,3.66,,,2024-01-27T16:32:36.000Z
"1/27/2024, 11:35:36 AM",12,73.6,97.3,,3.66,,,2024-01-27T16:35:36.000Z
"1/27/2024, 11:38:36 AM",12,73.6,97.3,,3.66,,,2024-01-27T16:38:36.000Z
"1/27/2024, 11:41:36 AM",12,73.8,97.3,,3.66,,,2024-01-27T16:41:36.000Z
"1/27/2024, 11:44:36 AM",12,73.8,97.3,,3.66,,,2024-01-27T16:44:36.000Z
"1/27/2024, 11:47:36 AM",12,73.8,97.3,,3.66,,,2024-01-27T16:47:36.000Z
"1/27/2024, 11:50:36 AM",12,73.9,97.3,,3.66,,,2024-01-27T16:50:36.000Z
"1/27/2024, 11:53:36 AM",12,73.9,97.3,,3.66,,,2024-01-27T16:53:36.000Z
"1/27/2024, 11:56:36 AM",12,73.9,97.4,,3.659,,,2024-01-27T16:56:36.000Z
"1/27/2024, 11:59:36 AM",12,74.1,97.4,,3.66,,,2024-01-27T16:59:36.000Z
"1/27/2024, 12:02:36 PM",12,74.1,97.4,,3.66,,,2024-01-27T17:02:36.000Z
"1/27/2024, 12:05:36 PM",12,74.3,97.4,,3.66,,,2024-01-27T17:05:36.000Z
"1/27/2024, 12:08:36 PM",12,74.3,97.4,,3.66,,,2024-01-27T17:08:36.000Z
"1/27/2024, 12:11:36 PM",12,74.5,97.4,,3.66,,,2024-01-27T17:11:36.000Z
"1/27/2024, 12:14:36 PM",12,74.5,97.4,,3.66,,,2024-01-27T17:14:36.000Z
"1/27/2024, 12:17:36 PM",12,74.5,97.4,,3.66,,,2024-01-27T17:17:36.000Z
"1/27/2024, 12:20:36 PM",12,74.7,97.4,,3.66,,,2024-01-27T17:20:36.000Z
"1/27/2024, 12:23:36 PM",12,74.7,97.4,,3.66,,,2024-01-27T17:23:36.000Z
"1/27/2024, 12:26:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:26:36.000Z
"1/27/2024, 12:29:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:29:36.000Z
"1/27/2024, 12:32:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:32:36.000Z
"1/27/2024, 12:35:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:35:36.000Z
"1/27/2024, 12:38:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:38:36.000Z
"1/27/2024, 12:41:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:41:36.000Z
"1/27/2024, 12:44:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:44:36.000Z
"1/27/2024, 12:47:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:47:36.000Z
"1/27/2024, 12:50:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:50:36.000Z
"1/27/2024, 12:53:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:53:36.000Z
"1/27/2024, 12:56:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:56:36.000Z
"1/27/2024, 12:59:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T17:59:36.000Z
"1/27/2024, 1:02:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T18:02:36.000Z
"1/27/2024, 1:05:36 PM",13,74.8,97.4,,3.66,,,2024-01-27T18:05:36.000Z
"1/27/2024, 1:08:36 PM",12,74.8,97.4,,3.66,,,2024-01-27T18:08:36.000Z
"1/27/2024, 1:11:36 PM",13,74.8,97.4,,3.66,,,2024-01-27T18:11:36.000Z
"1/27/2024, 1:14:36 PM",13,74.8,97.4,,3.66,,,2024-01-27T18:14:36.000Z
"1/27/2024, 1:17:36 PM",13,74.8,97.4,,3.66,,,2024-01-27T18:17:36.000Z
"1/27/2024, 1:20:36 PM",13,74.8,97.4,,3.66,,,2024-01-27T18:20:36.000Z
"1/27/2024, 1:23:36 PM",13,74.8,97.4,,3.66,,,2024-01-27T18:23:36.000Z
"1/27/2024, 1:26:36 PM",13,74.7,97.4,,3.66,,,2024-01-27T18:26:36.000Z
"1/27/2024, 1:29:36 PM",13,74.7,97.4,,3.66,,,2024-01-27T18:29:36.000Z
"1/27/2024, 1:32:36 PM",13,74.5,97.4,,3.66,,,2024-01-27T18:32:36.000Z
"1/27/2024, 1:35:36 PM",12,74.3,97.4,,3.66,,,2024-01-27T18:35:36.000Z
"1/27/2024, 1:38:36 PM",13,74.1,97.3,,3.66,,,2024-01-27T18:38:36.000Z
"1/27/2024, 1:41:36 PM",12,73.9,97.3,,3.66,,,2024-01-27T18:41:36.000Z
"1/27/2024, 1:44:36 PM",12,73.9,97.3,,3.66,,,2024-01-27T18:44:36.000Z
"1/27/2024, 1:47:36 PM",12,73.8,97.3,,3.66,,,2024-01-27T18:47:36.000Z
"1/27/2024, 1:50:36 PM",13,73.6,97.3,,3.66,,,2024-01-27T18:50:36.000Z
"1/27/2024, 1:53:36 PM",13,73.4,97.3,,3.66,,,2024-01-27T18:53:36.000Z
"1/27/2024, 1:56:36 PM",13,73.4,97.2,,3.66,,,2024-01-27T18:56:36.000Z
"1/27/2024, 1:59:36 PM",13,73.2,97.3,,3.66,,,2024-01-27T18:59:36.000Z
"1/27/2024, 2:02:36 PM",13,73,97.3,,3.66,,,2024-01-27T19:02:36.000Z
"1/27/2024, 2:05:36 PM",12,73,97.3,,3.66,,,2024-01-27T19:05:36.000Z
"1/27/2024, 2:08:36 PM",12,73,97.2,,3.66,,,2024-01-27T19:08:36.000Z
"1/27/2024, 2:11:36 PM",12,72.9,97.2,,3.66,,,2024-01-27T19:11:36.000Z
"1/27/2024, 2:14:36 PM",13,72.9,97.2,,3.66,,,2024-01-27T19:14:36.000Z
"1/27/2024, 2:17:36 PM",13,72.9,97.3,,3.661,,,2024-01-27T19:17:36.000Z
"1/27/2024, 2:20:36 PM",13,72.9,97.3,,3.66,,,2024-01-27T19:20:36.000Z
"1/27/2024, 2:23:36 PM",13,72.7,97.2,,3.66,,,2024-01-27T19:23:36.000Z
"1/27/2024, 2:26:36 PM",13,72.7,97.2,,3.66,,,2024-01-27T19:26:36.000Z
"1/27/2024, 2:29:36 PM",13,72.7,97.2,,3.661,,,2024-01-27T19:29:36.000Z
"1/27/2024, 2:32:36 PM",13,72.7,97.3,,3.66,,,2024-01-27T19:32:36.000Z
"1/27/2024, 2:35:36 PM",13,72.5,97.3,,3.66,,,2024-01-27T19:35:36.000Z
"1/27/2024, 2:38:36 PM",13,72.5,97.3,,3.66,,,2024-01-27T19:38:36.000Z
"1/27/2024, 2:41:36 PM",13,72.5,97.3,,3.661,,,2024-01-27T19:41:36.000Z
"1/27/2024, 2:44:36 PM",13,72.5,97.3,,3.66,,,2024-01-27T19:44:36.000Z
"1/27/2024, 2:47:36 PM",13,72.3,97.2,,3.66,,,2024-01-27T19:47:36.000Z
"1/27/2024, 2:50:36 PM",13,72.3,97.2,,3.66,,,2024-01-27T19:50:36.000Z
"1/27/2024, 2:53:36 PM",13,72.3,97.2,,3.66,,,2024-01-27T19:53:36.000Z
"1/27/2024, 2:56:36 PM",13,72.3,97.2,,3.66,,,2024-01-27T19:56:36.000Z
"1/27/2024, 2:59:36 PM",13,72.3,97.2,,3.66,,,2024-01-27T19:59:36.000Z
"1/27/2024, 3:02:36 PM",13,72.3,97.2,,3.66,,,2024-01-27T20:02:36.000Z
"1/27/2024, 3:05:36 PM",13,72.3,97.2,,3.66,,,2024-01-27T20:05:36.000Z
"1/27/2024, 3:08:36 PM",13,72.3,97.2,,3.66,,,2024-01-27T20:08:36.000Z
"1/27/2024, 3:11:36 PM",13,72.1,97.2,,3.66,,,2024-01-27T20:11:36.000Z
"1/27/2024, 3:14:36 PM",13,72.1,97.2,,3.66,,,2024-01-27T20:14:36.000Z
"1/27/2024, 3:17:36 PM",13,72.1,97.2,,3.66,,,2024-01-27T20:17:36.000Z
"1/27/2024, 3:20:36 PM",13,72.1,97.3,,3.66,,,2024-01-27T20:20:36.000Z
"1/27/2024, 3:23:36 PM",13,72.1,97.2,,3.66,,,2024-01-27T20:23:36.000Z
"1/27/2024, 3:26:36 PM",13,72.1,97.2,,3.66,,,2024-01-27T20:26:36.000Z
"1/27/2024, 3:29:36 PM",13,72.1,97.2,,3.66,,,2024-01-27T20:29:36.000Z
"1/27/2024, 3:32:36 PM",13,72,97.2,,3.66,,,2024-01-27T20:32:36.000Z
"1/27/2024, 3:35:36 PM",13,72,97.2,,3.66,,,2024-01-27T20:35:36.000Z
"1/27/2024, 3:38:36 PM",13,72,97.2,,3.66,,,2024-01-27T20:38:36.000Z
"1/27/2024, 3:41:36 PM",12,71.8,97.2,,3.66,,,2024-01-27T20:41:36.000Z
"1/27/2024, 3:44:36 PM",12,71.8,97.1,,3.66,,,2024-01-27T20:44:36.000Z
"1/27/2024, 3:47:36 PM",12,71.6,97.1,,3.66,,,2024-01-27T20:47:36.000Z
"1/27/2024, 3:50:36 PM",12,71.6,97.2,,3.66,,,2024-01-27T20:50:36.000Z
"1/27/2024, 3:53:36 PM",12,71.4,97.1,,3.66,,,2024-01-27T20:53:36.000Z
"1/27/2024, 3:56:36 PM",12,71.2,97.1,,3.66,,,2024-01-27T20:56:36.000Z
"1/27/2024, 3:59:36 PM",12,71.2,97.1,,3.66,,,2024-01-27T20:59:36.000Z
"1/27/2024, 4:02:36 PM",12,71.1,97.1,,3.66,,,2024-01-27T21:02:36.000Z
"1/27/2024, 4:05:36 PM",11,70.9,97,,3.66,,,2024-01-27T21:05:36.000Z
"1/27/2024, 4:08:36 PM",11,70.7,97,,3.66,,,2024-01-27T21:08:36.000Z
"1/27/2024, 4:11:36 PM",11,70.5,97,,3.66,,,2024-01-27T21:11:36.000Z
"1/27/2024, 4:14:36 PM",11,70.3,97,,3.66,,,2024-01-27T21:14:36.000Z
"1/27/2024, 4:17:36 PM",11,70.2,97,,3.66,,,2024-01-27T21:17:36.000Z
"1/27/2024, 4:20:36 PM",11,70.2,97,,3.66,,,2024-01-27T21:20:36.000Z
"1/27/2024, 4:23:36 PM",11,70,97,,3.66,,,2024-01-27T21:23:36.000Z
"1/27/2024, 4:26:36 PM",11,69.8,97,,3.66,,,2024-01-27T21:26:36.000Z
"1/27/2024, 4:29:36 PM",11,69.8,97,,3.66,,,2024-01-27T21:29:36.000Z
"1/27/2024, 4:32:36 PM",11,69.6,96.9,,3.66,,,2024-01-27T21:32:36.000Z
"1/27/2024, 4:35:36 PM",11,69.4,96.9,,3.66,,,2024-01-27T21:35:36.000Z
"1/27/2024, 4:38:36 PM",11,69.4,96.9,,3.66,,,2024-01-27T21:38:36.000Z
"1/27/2024, 4:41:36 PM",11,69.1,96.9,,3.66,,,2024-01-27T21:41:36.000Z
"1/27/2024, 4:44:36 PM",11,69.1,96.9,,3.66,,,2024-01-27T21:44:36.000Z
"1/27/2024, 4:47:36 PM",11,69.1,96.9,,3.66,,,2024-01-27T21:47:36.000Z
"1/27/2024, 4:50:36 PM",10,68.9,96.9,,3.66,,,2024-01-27T21:50:36.000Z
"1/27/2024, 4:53:36 PM",10,68.9,96.9,,3.66,,,2024-01-27T21:53:36.000Z
"1/27/2024, 4:56:36 PM",10,68.9,96.9,,3.66,,,2024-01-27T21:56:36.000Z
"1/27/2024, 4:59:36 PM",10,68.7,96.9,,3.66,,,2024-01-27T21:59:36.000Z
"1/27/2024, 5:02:36 PM",10,68.7,96.9,,3.66,,,2024-01-27T22:02:36.000Z
"1/27/2024, 5:05:36 PM",10,68.7,96.9,,3.66,,,2024-01-27T22:05:36.000Z
"1/27/2024, 5:08:36 PM",11,68.7,96.9,,3.66,,,2024-01-27T22:08:36.000Z
"1/27/2024, 5:11:36 PM",11,68.7,96.9,,3.66,,,2024-01-27T22:11:36.000Z
"1/27/2024, 5:14:36 PM",11,68.9,96.9,,3.66,,,2024-01-27T22:14:36.000Z
"1/27/2024, 5:17:36 PM",11,68.9,96.9,,3.66,,,2024-01-27T22:17:36.000Z
"1/27/2024, 5:20:36 PM",11,68.9,96.9,,3.66,,,2024-01-27T22:20:36.000Z
"1/27/2024, 5:23:36 PM",11,68.9,96.9,,3.66,,,2024-01-27T22:23:36.000Z
"1/27/2024, 5:26:36 PM",11,68.9,96.9,,3.66,,,2024-01-27T22:26:36.000Z
"1/27/2024, 5:29:36 PM",11,68.9,96.9,,3.66,,,2024-01-27T22:29:36.000Z
"1/27/2024, 5:32:36 PM",11,68.9,96.9,,3.66,,,2024-01-27T22:32:36.000Z
"1/27/2024, 5:35:36 PM",11,68.9,96.9,,3.66,,,2024-01-27T22:35:36.000Z
"1/27/2024, 5:38:36 PM",10,68.7,96.9,,3.659,,,2024-01-27T22:38:36.000Z
"1/27/2024, 5:41:36 PM",10,68.7,96.9,,3.66,,,2024-01-27T22:41:36.000Z
"1/27/2024, 5:44:36 PM",10,68.5,96.9,,3.66,,,2024-01-27T22:44:36.000Z
"1/27/2024, 5:47:36 PM",10,68.4,96.9,,3.66,,,2024-01-27T22:47:36.000Z
"1/27/2024, 5:50:36 PM",10,68.4,96.8,,3.66,,,2024-01-27T22:50:36.000Z
"1/27/2024, 5:53:36 PM",10,68.2,96.8,,3.66,,,2024-01-27T22:53:36.000Z
"1/27/2024, 5:56:36 PM",10,68,96.9,,3.66,,,2024-01-27T22:56:36.000Z
"1/27/2024, 5:59:36 PM",9,67.8,96.8,,3.66,,,2024-01-27T22:59:36.000Z
"1/27/2024, 6:02:36 PM",9,67.8,96.8,,3.66,,,2024-01-27T23:02:36.000Z
"1/27/2024, 6:05:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:05:36.000Z
"1/27/2024, 6:08:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:08:36.000Z
"1/27/2024, 6:11:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:11:36.000Z
"1/27/2024, 6:14:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:14:36.000Z
"1/27/2024, 6:17:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:17:36.000Z
"1/27/2024, 6:20:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:20:36.000Z
"1/27/2024, 6:23:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:23:36.000Z
"1/27/2024, 6:26:36 PM",10,67.8,96.9,,3.66,,,2024-01-27T23:26:36.000Z
"1/27/2024, 6:29:36 PM",10,67.8,96.8,,3.66,,,2024-01-27T23:29:36.000Z
"1/27/2024, 6:32:36 PM",10,67.8,96.8,,3.66,,,2024-01-27T23:32:36.000Z
"1/27/2024, 6:35:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:35:36.000Z
"1/27/2024, 6:38:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:38:36.000Z
"1/27/2024, 6:41:36 PM",10,67.6,96.8,,3.66,,,2024-01-27T23:41:36.000Z
"1/27/2024, 6:44:36 PM",10,67.5,96.8,,3.66,,,2024-01-27T23:44:36.000Z
"1/27/2024, 6:47:36 PM",10,67.3,96.8,,3.66,,,2024-01-27T23:47:36.000Z
"1/27/2024, 6:50:36 PM",10,67.3,96.8,,3.66,,,2024-01-27T23:50:36.000Z
"1/27/2024, 6:53:36 PM",10,67.3,96.8,,3.66,,,2024-01-27T23:53:36.000Z
"1/27/2024, 6:56:36 PM",10,67.3,96.8,,3.66,,,2024-01-27T23:56:36.000Z
"1/27/2024, 6:59:36 PM",9,67.3,96.8,,3.66,,,2024-01-27T23:59:36.000Z
"1/27/2024, 7:02:36 PM",9,67.1,96.8,,3.66,,,2024-01-28T00:02:36.000Z
"1/27/2024, 7:05:36 PM",9,67.1,96.8,,3.66,,,2024-01-28T00:05:36.000Z
"1/27/2024, 7:08:36 PM",9,66.9,96.8,,3.66,,,2024-01-28T00:08:36.000Z
"1/27/2024, 7:11:36 PM",9,66.9,96.8,,3.66,,,2024-01-28T00:11:36.000Z
"1/27/2024, 7:14:36 PM",10,66.7,96.8,,3.659,,,2024-01-28T00:14:36.000Z
"1/27/2024, 7:17:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:17:36.000Z
"1/27/2024, 7:20:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:20:36.000Z
"1/27/2024, 7:23:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:23:36.000Z
"1/27/2024, 7:26:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:26:36.000Z
"1/27/2024, 7:29:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:29:36.000Z
"1/27/2024, 7:32:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:32:36.000Z
"1/27/2024, 7:35:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:35:36.000Z
"1/27/2024, 7:38:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:38:36.000Z
"1/27/2024, 7:41:36 PM",10,66.7,96.8,,3.659,,,2024-01-28T00:41:36.000Z
"1/27/2024, 7:44:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:44:36.000Z
"1/27/2024, 7:47:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:47:36.000Z
"1/27/2024, 7:50:36 PM",10,66.7,96.8,,3.66,,,2024-01-28T00:50:36.000Z
"1/27/2024, 7:53:36 PM",10,66.6,96.8,,3.659,,,2024-01-28T00:53:36.000Z
"1/27/2024, 7:56:36 PM",10,66.6,96.8,,3.659,,,2024-01-28T00:56:36.000Z
"1/27/2024, 7:59:36 PM",10,66.6,96.7,,3.66,,,2024-01-28T00:59:36.000Z
"1/27/2024, 8:02:36 PM",10,66.4,96.7,,3.659,,,2024-01-28T01:02:36.000Z
"1/27/2024, 8:05:36 PM",10,66.4,96.8,,3.659,,,2024-01-28T01:05:36.000Z
"1/27/2024, 8:08:36 PM",10,66.4,96.8,,3.66,,,2024-01-28T01:08:36.000Z
"1/27/2024, 8:11:36 PM",9,66.2,96.7,,3.66,,,2024-01-28T01:11:36.000Z
"1/27/2024, 8:14:36 PM",9,66.2,96.8,,3.66,,,2024-01-28T01:14:36.000Z
"1/27/2024, 8:17:36 PM",9,66.2,96.7,,3.66,,,2024-01-28T01:17:36.000Z
"1/27/2024, 8:20:36 PM",9,66.2,96.8,,3.659,,,2024-01-28T01:20:36.000Z
"1/27/2024, 8:23:36 PM",9,66.2,96.8,,3.659,,,2024-01-28T01:23:36.000Z
"1/27/2024, 8:26:36 PM",9,66,96.8,,3.659,,,2024-01-28T01:26:36.000Z
"1/27/2024, 8:29:36 PM",9,66,96.8,,3.659,,,2024-01-28T01:29:36.000Z
"1/27/2024, 8:32:36 PM",9,65.8,96.7,,3.659,,,2024-01-28T01:32:36.000Z
"1/27/2024, 8:35:36 PM",9,65.8,96.7,,3.659,,,2024-01-28T01:35:36.000Z
"1/27/2024, 8:38:36 PM",9,65.8,96.7,,3.659,,,2024-01-28T01:38:36.000Z
"1/27/2024, 8:41:36 PM",10,65.8,96.7,,3.659,,,2024-01-28T01:41:36.000Z
"1/27/2024, 8:44:36 PM",9,65.8,96.7,,3.66,,,2024-01-28T01:44:36.000Z
"1/27/2024, 8:47:36 PM",10,65.8,96.7,,3.659,,,2024-01-28T01:47:36.000Z
"1/27/2024, 8:50:36 PM",9,65.8,96.7,,3.659,,,2024-01-28T01:50:36.000Z
"1/27/2024, 8:53:36 PM",9,65.8,96.7,,3.659,,,2024-01-28T01:53:36.000Z
"1/27/2024, 8:56:36 PM",9,66,96.8,,3.659,,,2024-01-28T01:56:36.000Z
