Instrument:,NH3-211205141
Name:,Biosolids Dewatering
Time Zone Offset (Minutes):,-240
Orignal File Name:,"C:\Users\Phil.Bennington\OneDrive - City of Dayton\G-Drive\Phil.Bennington\CLARKSON_UNIVERSITY_PhD Program\Dessertation\NH3-211205141_6_3_2024, 12_18_27 PM --- 7_1_2024, 1_18_27 PM.acrudata"
Session ID:,37388
Session 1st Title:,"NH3-211205141_6_3_2024, 12_18_27 PM --- 7_1_2024, 1_18_27 PM"
Session Start:,"6/3/2024, 12:18:27 PM"
Session End:,"7/1/2024, 1:18:27 PM"

Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),NH3 (PPM),ISO time
"6/8/2024, 10:00:27 PM",3.668,83.1,95.5,15,2024-06-09T02:00:27.000Z
"6/8/2024, 10:03:27 PM",3.668,83.1,95.5,15,2024-06-09T02:03:27.000Z
"6/8/2024, 10:06:27 PM",3.668,83.1,95.5,15,2024-06-09T02:06:27.000Z
"6/8/2024, 10:09:27 PM",3.667,83.1,95.5,15,2024-06-09T02:09:27.000Z
"6/8/2024, 10:12:27 PM",3.668,82.9,95.5,15,2024-06-09T02:12:27.000Z
"6/8/2024, 10:15:27 PM",3.668,82.9,95.5,14,2024-06-09T02:15:27.000Z
"6/8/2024, 10:18:27 PM",3.668,82.9,95.5,15,2024-06-09T02:18:27.000Z
"6/8/2024, 10:21:27 PM",3.668,82.9,95.5,15,2024-06-09T02:21:27.000Z
"6/8/2024, 10:24:27 PM",3.668,82.9,95.5,15,2024-06-09T02:24:27.000Z
"6/8/2024, 10:27:27 PM",3.667,82.9,95.5,15,2024-06-09T02:27:27.000Z
"6/8/2024, 10:30:27 PM",3.668,82.9,95.5,14,2024-06-09T02:30:27.000Z
"6/8/2024, 10:33:27 PM",3.668,82.9,95.5,14,2024-06-09T02:33:27.000Z
"6/8/2024, 10:36:27 PM",3.667,82.9,95.5,14,2024-06-09T02:36:27.000Z
"6/8/2024, 10:39:27 PM",3.667,82.9,95.5,14,2024-06-09T02:39:27.000Z
"6/8/2024, 10:42:27 PM",3.668,82.9,95.5,14,2024-06-09T02:42:27.000Z
"6/8/2024, 10:45:27 PM",3.668,82.9,95.5,14,2024-06-09T02:45:27.000Z
"6/8/2024, 10:48:27 PM",3.668,82.9,95.5,14,2024-06-09T02:48:27.000Z
"6/8/2024, 10:51:27 PM",3.668,82.9,95.6,14,2024-06-09T02:51:27.000Z
"6/8/2024, 10:54:27 PM",3.668,82.9,95.6,14,2024-06-09T02:54:27.000Z
"6/8/2024, 10:57:27 PM",3.668,82.9,95.6,14,2024-06-09T02:57:27.000Z
"6/8/2024, 11:00:27 PM",3.668,82.8,95.6,14,2024-06-09T03:00:27.000Z
"6/8/2024, 11:03:27 PM",3.668,82.8,95.6,14,2024-06-09T03:03:27.000Z
"6/8/2024, 11:06:27 PM",3.668,82.8,95.6,14,2024-06-09T03:06:27.000Z
"6/8/2024, 11:09:27 PM",3.668,82.8,95.6,14,2024-06-09T03:09:27.000Z
"6/8/2024, 11:12:27 PM",3.668,82.6,95.5,13,2024-06-09T03:12:27.000Z
"6/8/2024, 11:15:27 PM",3.668,82.6,95.5,13,2024-06-09T03:15:27.000Z
"6/8/2024, 11:18:27 PM",3.668,82.6,95.5,13,2024-06-09T03:18:27.000Z
"6/8/2024, 11:21:27 PM",3.668,82.6,95.6,13,2024-06-09T03:21:27.000Z
"6/8/2024, 11:24:27 PM",3.668,82.4,95.6,13,2024-06-09T03:24:27.000Z
"6/8/2024, 11:27:27 PM",3.668,82.4,95.6,13,2024-06-09T03:27:27.000Z
"6/8/2024, 11:30:27 PM",3.668,82.4,95.5,13,2024-06-09T03:30:27.000Z
"6/8/2024, 11:33:27 PM",3.668,82.4,95.5,13,2024-06-09T03:33:27.000Z
"6/8/2024, 11:36:27 PM",3.668,82.2,95.5,13,2024-06-09T03:36:27.000Z
"6/8/2024, 11:39:27 PM",3.668,82.2,95.5,13,2024-06-09T03:39:27.000Z
"6/8/2024, 11:42:27 PM",3.668,82.2,95.6,13,2024-06-09T03:42:27.000Z
"6/8/2024, 11:45:27 PM",3.668,82,95.6,13,2024-06-09T03:45:27.000Z
"6/8/2024, 11:48:27 PM",3.668,82,95.5,13,2024-06-09T03:48:27.000Z
"6/8/2024, 11:51:27 PM",3.668,81.9,95.5,13,2024-06-09T03:51:27.000Z
"6/8/2024, 11:54:27 PM",3.668,81.9,95.5,12,2024-06-09T03:54:27.000Z
"6/8/2024, 11:57:27 PM",3.668,81.7,95.5,12,2024-06-09T03:57:27.000Z
"6/9/2024, 12:00:27 AM",3.668,81.7,95.5,12,2024-06-09T04:00:27.000Z
"6/9/2024, 12:03:27 AM",3.668,81.7,95.5,12,2024-06-09T04:03:27.000Z
"6/9/2024, 12:06:27 AM",3.667,81.5,95.5,12,2024-06-09T04:06:27.000Z
"6/9/2024, 12:09:27 AM",3.668,81.5,95.5,12,2024-06-09T04:09:27.000Z
"6/9/2024, 12:12:27 AM",3.668,81.5,95.5,12,2024-06-09T04:12:27.000Z
"6/9/2024, 12:15:27 AM",3.668,81.3,95.5,12,2024-06-09T04:15:27.000Z
"6/9/2024, 12:18:27 AM",3.668,81.3,95.5,12,2024-06-09T04:18:27.000Z
"6/9/2024, 12:21:27 AM",3.668,81.1,95.5,12,2024-06-09T04:21:27.000Z
"6/9/2024, 12:24:27 AM",3.668,81.1,95.5,12,2024-06-09T04:24:27.000Z
"6/9/2024, 12:27:27 AM",3.668,81.1,95.5,12,2024-06-09T04:27:27.000Z
"6/9/2024, 12:30:27 AM",3.668,81,95.5,12,2024-06-09T04:30:27.000Z
"6/9/2024, 12:33:27 AM",3.668,81,95.5,12,2024-06-09T04:33:27.000Z
"6/9/2024, 12:36:27 AM",3.668,81,95.5,12,2024-06-09T04:36:27.000Z
"6/9/2024, 12:39:27 AM",3.668,80.8,95.5,12,2024-06-09T04:39:27.000Z
"6/9/2024, 12:42:27 AM",3.668,80.8,95.5,12,2024-06-09T04:42:27.000Z
"6/9/2024, 12:45:27 AM",3.668,80.8,95.5,12,2024-06-09T04:45:27.000Z
"6/9/2024, 12:48:27 AM",3.668,80.8,95.5,12,2024-06-09T04:48:27.000Z
"6/9/2024, 12:51:27 AM",3.668,80.8,95.5,11,2024-06-09T04:51:27.000Z
"6/9/2024, 12:54:27 AM",3.668,80.8,95.5,12,2024-06-09T04:54:27.000Z
"6/9/2024, 12:57:27 AM",3.668,80.8,95.5,12,2024-06-09T04:57:27.000Z
"6/9/2024, 1:00:27 AM",3.668,80.8,95.5,12,2024-06-09T05:00:27.000Z
"6/9/2024, 1:03:27 AM",3.668,80.8,95.5,12,2024-06-09T05:03:27.000Z
"6/9/2024, 1:06:27 AM",3.668,80.8,95.5,12,2024-06-09T05:06:27.000Z
"6/9/2024, 1:09:27 AM",3.668,80.8,95.5,12,2024-06-09T05:09:27.000Z
"6/9/2024, 1:12:27 AM",3.668,80.8,95.6,12,2024-06-09T05:12:27.000Z
"6/9/2024, 1:15:27 AM",3.668,80.8,95.5,12,2024-06-09T05:15:27.000Z
"6/9/2024, 1:18:27 AM",3.668,80.8,95.5,12,2024-06-09T05:18:27.000Z
"6/9/2024, 1:21:27 AM",3.668,80.8,95.5,12,2024-06-09T05:21:27.000Z
"6/9/2024, 1:24:27 AM",3.668,80.8,95.5,11,2024-06-09T05:24:27.000Z
"6/9/2024, 1:27:27 AM",3.668,80.6,95.5,11,2024-06-09T05:27:27.000Z
"6/9/2024, 1:30:27 AM",3.668,80.6,95.5,11,2024-06-09T05:30:27.000Z
"6/9/2024, 1:33:27 AM",3.668,80.6,95.6,11,2024-06-09T05:33:27.000Z
"6/9/2024, 1:36:27 AM",3.668,80.6,95.6,11,2024-06-09T05:36:27.000Z
"6/9/2024, 1:39:27 AM",3.668,80.4,95.6,11,2024-06-09T05:39:27.000Z
"6/9/2024, 1:42:27 AM",3.668,80.4,95.5,11,2024-06-09T05:42:27.000Z
"6/9/2024, 1:45:27 AM",3.668,80.4,95.5,11,2024-06-09T05:45:27.000Z
"6/9/2024, 1:48:27 AM",3.668,80.4,95.5,11,2024-06-09T05:48:27.000Z
"6/9/2024, 1:51:27 AM",3.668,80.4,95.5,11,2024-06-09T05:51:27.000Z
"6/9/2024, 1:54:27 AM",3.668,80.4,95.5,11,2024-06-09T05:54:27.000Z
"6/9/2024, 1:57:27 AM",3.668,80.4,95.5,11,2024-06-09T05:57:27.000Z
"6/9/2024, 2:00:27 AM",3.668,80.4,95.5,11,2024-06-09T06:00:27.000Z
"6/9/2024, 2:03:27 AM",3.668,80.4,95.6,11,2024-06-09T06:03:27.000Z
"6/9/2024, 2:06:27 AM",3.668,80.4,95.6,11,2024-06-09T06:06:27.000Z
"6/9/2024, 2:09:27 AM",3.668,80.4,95.6,11,2024-06-09T06:09:27.000Z
"6/9/2024, 2:12:27 AM",3.668,80.4,95.6,11,2024-06-09T06:12:27.000Z
"6/9/2024, 2:15:27 AM",3.668,80.4,95.6,11,2024-06-09T06:15:27.000Z
"6/9/2024, 2:18:27 AM",3.668,80.4,95.6,11,2024-06-09T06:18:27.000Z
"6/9/2024, 2:21:27 AM",3.668,80.4,95.6,11,2024-06-09T06:21:27.000Z
"6/9/2024, 2:24:27 AM",3.668,80.4,95.6,11,2024-06-09T06:24:27.000Z
"6/9/2024, 2:27:27 AM",3.668,80.4,95.6,11,2024-06-09T06:27:27.000Z
"6/9/2024, 2:30:27 AM",3.668,80.4,95.6,11,2024-06-09T06:30:27.000Z
"6/9/2024, 2:33:27 AM",3.668,80.4,95.6,11,2024-06-09T06:33:27.000Z
"6/9/2024, 2:36:27 AM",3.668,80.4,95.6,11,2024-06-09T06:36:27.000Z
"6/9/2024, 2:39:27 AM",3.668,80.4,95.6,11,2024-06-09T06:39:27.000Z
"6/9/2024, 2:42:27 AM",3.668,80.4,95.6,11,2024-06-09T06:42:27.000Z
"6/9/2024, 2:45:27 AM",3.668,80.4,95.6,11,2024-06-09T06:45:27.000Z
"6/9/2024, 2:48:27 AM",3.668,80.4,95.6,11,2024-06-09T06:48:27.000Z
"6/9/2024, 2:51:27 AM",3.668,80.4,95.6,11,2024-06-09T06:51:27.000Z
"6/9/2024, 2:54:27 AM",3.668,80.4,95.6,11,2024-06-09T06:54:27.000Z
"6/9/2024, 2:57:27 AM",3.668,80.4,95.6,11,2024-06-09T06:57:27.000Z
"6/9/2024, 3:00:27 AM",3.668,80.4,95.6,11,2024-06-09T07:00:27.000Z
"6/9/2024, 3:03:27 AM",3.668,80.4,95.6,10,2024-06-09T07:03:27.000Z
"6/9/2024, 3:06:27 AM",3.668,80.2,95.6,10,2024-06-09T07:06:27.000Z
"6/9/2024, 3:09:27 AM",3.668,80.2,95.6,11,2024-06-09T07:09:27.000Z
"6/9/2024, 3:12:27 AM",3.668,80.2,95.6,10,2024-06-09T07:12:27.000Z
"6/9/2024, 3:15:27 AM",3.668,80.2,95.6,10,2024-06-09T07:15:27.000Z
"6/9/2024, 3:18:27 AM",3.668,80.2,95.7,10,2024-06-09T07:18:27.000Z
"6/9/2024, 3:21:27 AM",3.668,80.2,95.7,10,2024-06-09T07:21:27.000Z
"6/9/2024, 3:24:27 AM",3.668,80.2,95.7,10,2024-06-09T07:24:27.000Z
"6/9/2024, 3:27:27 AM",3.668,80.2,95.6,10,2024-06-09T07:27:27.000Z
"6/9/2024, 3:30:27 AM",3.668,80.2,95.7,10,2024-06-09T07:30:27.000Z
"6/9/2024, 3:33:27 AM",3.668,80.2,95.6,10,2024-06-09T07:33:27.000Z
"6/9/2024, 3:36:27 AM",3.668,80.2,95.6,10,2024-06-09T07:36:27.000Z
"6/9/2024, 3:39:27 AM",3.668,80.1,95.6,10,2024-06-09T07:39:27.000Z
"6/9/2024, 3:42:27 AM",3.668,80.1,95.6,10,2024-06-09T07:42:27.000Z
"6/9/2024, 3:45:27 AM",3.668,80.1,95.6,10,2024-06-09T07:45:27.000Z
"6/9/2024, 3:48:27 AM",3.668,80.1,95.6,10,2024-06-09T07:48:27.000Z
"6/9/2024, 3:51:27 AM",3.668,79.9,95.6,9,2024-06-09T07:51:27.000Z
"6/9/2024, 3:54:27 AM",3.668,79.7,95.6,9,2024-06-09T07:54:27.000Z
"6/9/2024, 3:57:27 AM",3.668,79.7,95.6,9,2024-06-09T07:57:27.000Z
"6/9/2024, 4:00:27 AM",3.668,79.5,95.6,9,2024-06-09T08:00:27.000Z
"6/9/2024, 4:03:27 AM",3.668,79.3,95.6,9,2024-06-09T08:03:27.000Z
"6/9/2024, 4:06:27 AM",3.668,79.3,95.6,9,2024-06-09T08:06:27.000Z
"6/9/2024, 4:09:27 AM",3.668,79.2,95.6,9,2024-06-09T08:09:27.000Z
"6/9/2024, 4:12:27 AM",3.668,79,95.6,9,2024-06-09T08:12:27.000Z
"6/9/2024, 4:15:27 AM",3.668,79,95.5,9,2024-06-09T08:15:27.000Z
"6/9/2024, 4:18:27 AM",3.668,79,95.6,9,2024-06-09T08:18:27.000Z
"6/9/2024, 4:21:27 AM",3.668,78.8,95.6,9,2024-06-09T08:21:27.000Z
"6/9/2024, 4:24:27 AM",3.667,78.6,95.6,9,2024-06-09T08:24:27.000Z
"6/9/2024, 4:27:27 AM",3.668,78.4,95.5,9,2024-06-09T08:27:27.000Z
"6/9/2024, 4:30:27 AM",3.668,78.4,95.6,9,2024-06-09T08:30:27.000Z
"6/9/2024, 4:33:27 AM",3.668,78.3,95.5,9,2024-06-09T08:33:27.000Z
"6/9/2024, 4:36:27 AM",3.668,78.3,95.5,9,2024-06-09T08:36:27.000Z
"6/9/2024, 4:39:27 AM",3.668,78.3,95.5,9,2024-06-09T08:39:27.000Z
"6/9/2024, 4:42:27 AM",3.668,78.1,95.5,9,2024-06-09T08:42:27.000Z
"6/9/2024, 4:45:27 AM",3.668,78.1,95.5,9,2024-06-09T08:45:27.000Z
"6/9/2024, 4:48:27 AM",3.668,77.9,95.5,9,2024-06-09T08:48:27.000Z
"6/9/2024, 4:51:27 AM",3.668,77.9,95.5,9,2024-06-09T08:51:27.000Z
"6/9/2024, 4:54:27 AM",3.668,77.9,95.5,9,2024-06-09T08:54:27.000Z
"6/9/2024, 4:57:27 AM",3.668,77.9,95.5,10,2024-06-09T08:57:27.000Z
"6/9/2024, 5:00:27 AM",3.668,77.7,95.5,10,2024-06-09T09:00:27.000Z
"6/9/2024, 5:03:27 AM",3.668,77.7,95.5,9,2024-06-09T09:03:27.000Z
"6/9/2024, 5:06:27 AM",3.668,77.5,95.5,9,2024-06-09T09:06:27.000Z
"6/9/2024, 5:09:27 AM",3.668,77.5,95.5,9,2024-06-09T09:09:27.000Z
"6/9/2024, 5:12:27 AM",3.668,77.4,95.5,9,2024-06-09T09:12:27.000Z
"6/9/2024, 5:15:27 AM",3.668,77.2,95.5,9,2024-06-09T09:15:27.000Z
"6/9/2024, 5:18:27 AM",3.668,77.2,95.5,9,2024-06-09T09:18:27.000Z
"6/9/2024, 5:21:27 AM",3.668,77,95.4,8,2024-06-09T09:21:27.000Z
"6/9/2024, 5:24:27 AM",3.668,76.8,95.4,8,2024-06-09T09:24:27.000Z
"6/9/2024, 5:27:27 AM",3.668,76.8,95.4,8,2024-06-09T09:27:27.000Z
"6/9/2024, 5:30:27 AM",3.668,76.6,95.4,8,2024-06-09T09:30:27.000Z
"6/9/2024, 5:33:27 AM",3.669,76.6,95.4,8,2024-06-09T09:33:27.000Z
"6/9/2024, 5:36:27 AM",3.668,76.5,95.4,8,2024-06-09T09:36:27.000Z
"6/9/2024, 5:39:27 AM",3.668,76.5,95.4,8,2024-06-09T09:39:27.000Z
"6/9/2024, 5:42:27 AM",3.668,76.5,95.4,8,2024-06-09T09:42:27.000Z
"6/9/2024, 5:45:27 AM",3.668,76.3,95.4,8,2024-06-09T09:45:27.000Z
"6/9/2024, 5:48:27 AM",3.668,76.1,95.3,8,2024-06-09T09:48:27.000Z
"6/9/2024, 5:51:27 AM",3.668,76.1,95.3,8,2024-06-09T09:51:27.000Z
"6/9/2024, 5:54:27 AM",3.668,75.9,95.4,8,2024-06-09T09:54:27.000Z
"6/9/2024, 5:57:27 AM",3.668,75.9,95.3,8,2024-06-09T09:57:27.000Z
"6/9/2024, 6:00:27 AM",3.668,75.7,95.3,8,2024-06-09T10:00:27.000Z
"6/9/2024, 6:03:27 AM",3.668,75.7,95.3,8,2024-06-09T10:03:27.000Z
"6/9/2024, 6:06:27 AM",3.668,75.7,95.3,8,2024-06-09T10:06:27.000Z
"6/9/2024, 6:09:27 AM",3.668,75.7,95.3,8,2024-06-09T10:09:27.000Z
"6/9/2024, 6:12:27 AM",3.668,75.7,95.3,8,2024-06-09T10:12:27.000Z
"6/9/2024, 6:15:27 AM",3.669,75.6,95.3,8,2024-06-09T10:15:27.000Z
"6/9/2024, 6:18:27 AM",3.668,75.6,95.3,8,2024-06-09T10:18:27.000Z
"6/9/2024, 6:21:27 AM",3.668,75.6,95.4,8,2024-06-09T10:21:27.000Z
"6/9/2024, 6:24:27 AM",3.668,75.7,95.4,8,2024-06-09T10:24:27.000Z
"6/9/2024, 6:27:27 AM",3.668,75.7,95.4,8,2024-06-09T10:27:27.000Z
"6/9/2024, 6:30:27 AM",3.668,75.7,95.4,8,2024-06-09T10:30:27.000Z
"6/9/2024, 6:33:27 AM",3.668,75.7,95.4,8,2024-06-09T10:33:27.000Z
"6/9/2024, 6:36:27 AM",3.668,75.7,95.4,8,2024-06-09T10:36:27.000Z
"6/9/2024, 6:39:27 AM",3.668,75.7,95.4,8,2024-06-09T10:39:27.000Z
"6/9/2024, 6:42:27 AM",3.668,75.7,95.4,8,2024-06-09T10:42:27.000Z
"6/9/2024, 6:45:27 AM",3.668,75.6,95.3,8,2024-06-09T10:45:27.000Z
"6/9/2024, 6:48:27 AM",3.668,75.6,95.3,8,2024-06-09T10:48:27.000Z
"6/9/2024, 6:51:27 AM",3.668,75.6,95.3,8,2024-06-09T10:51:27.000Z
"6/9/2024, 6:54:27 AM",3.668,75.6,95.3,8,2024-06-09T10:54:27.000Z
"6/9/2024, 6:57:27 AM",3.668,75.4,95.3,7,2024-06-09T10:57:27.000Z
"6/9/2024, 7:00:27 AM",3.668,75.4,95.3,7,2024-06-09T11:00:27.000Z
"6/9/2024, 7:03:27 AM",3.668,75.4,95.3,8,2024-06-09T11:03:27.000Z
"6/9/2024, 7:06:27 AM",3.668,75.4,95.3,7,2024-06-09T11:06:27.000Z
"6/9/2024, 7:09:27 AM",3.668,75.4,95.3,7,2024-06-09T11:09:27.000Z
"6/9/2024, 7:12:27 AM",3.668,75.4,95.3,8,2024-06-09T11:12:27.000Z
"6/9/2024, 7:15:27 AM",3.668,75.4,95.3,7,2024-06-09T11:15:27.000Z
"6/9/2024, 7:18:27 AM",3.668,75.2,95.3,7,2024-06-09T11:18:27.000Z
"6/9/2024, 7:21:27 AM",3.668,75.2,95.4,7,2024-06-09T11:21:27.000Z
"6/9/2024, 7:24:27 AM",3.668,75.2,95.3,7,2024-06-09T11:24:27.000Z
"6/9/2024, 7:27:27 AM",3.668,75.2,95.3,7,2024-06-09T11:27:27.000Z
"6/9/2024, 7:30:27 AM",3.668,75.2,95.4,7,2024-06-09T11:30:27.000Z
"6/9/2024, 7:33:27 AM",3.668,75.4,95.4,7,2024-06-09T11:33:27.000Z
"6/9/2024, 7:36:27 AM",3.668,75.4,95.4,7,2024-06-09T11:36:27.000Z
"6/9/2024, 7:39:27 AM",3.668,75.4,95.4,7,2024-06-09T11:39:27.000Z
"6/9/2024, 7:42:27 AM",3.668,75.4,95.4,7,2024-06-09T11:42:27.000Z
"6/9/2024, 7:45:27 AM",3.668,75.6,95.4,7,2024-06-09T11:45:27.000Z
"6/9/2024, 7:48:27 AM",3.668,75.6,95.4,7,2024-06-09T11:48:27.000Z
"6/9/2024, 7:51:27 AM",3.668,75.6,95.4,7,2024-06-09T11:51:27.000Z
"6/9/2024, 7:54:27 AM",3.668,75.7,95.4,7,2024-06-09T11:54:27.000Z
"6/9/2024, 7:57:27 AM",3.668,75.7,95.4,7,2024-06-09T11:57:27.000Z
"6/9/2024, 8:00:27 AM",3.668,75.7,95.4,7,2024-06-09T12:00:27.000Z
"6/9/2024, 8:03:27 AM",3.668,75.9,95.5,7,2024-06-09T12:03:27.000Z
"6/9/2024, 8:06:27 AM",3.668,75.9,95.5,8,2024-06-09T12:06:27.000Z
"6/9/2024, 8:09:27 AM",3.668,76.1,95.5,8,2024-06-09T12:09:27.000Z
"6/9/2024, 8:12:27 AM",3.668,76.1,95.5,8,2024-06-09T12:12:27.000Z
"6/9/2024, 8:15:27 AM",3.668,76.3,95.5,8,2024-06-09T12:15:27.000Z
"6/9/2024, 8:18:27 AM",3.668,76.5,95.5,8,2024-06-09T12:18:27.000Z
"6/9/2024, 8:21:27 AM",3.668,76.6,95.6,8,2024-06-09T12:21:27.000Z
"6/9/2024, 8:24:27 AM",3.668,76.8,95.6,8,2024-06-09T12:24:27.000Z
"6/9/2024, 8:27:27 AM",3.667,77,95.6,8,2024-06-09T12:27:27.000Z
"6/9/2024, 8:30:27 AM",3.668,77.2,95.7,8,2024-06-09T12:30:27.000Z
"6/9/2024, 8:33:27 AM",3.668,77.2,95.7,8,2024-06-09T12:33:27.000Z
"6/9/2024, 8:36:27 AM",3.667,77.4,95.7,8,2024-06-09T12:36:27.000Z
"6/9/2024, 8:39:27 AM",3.668,77.5,95.7,8,2024-06-09T12:39:27.000Z
"6/9/2024, 8:42:27 AM",3.668,77.9,95.7,8,2024-06-09T12:42:27.000Z
"6/9/2024, 8:45:27 AM",3.667,78.1,95.8,8,2024-06-09T12:45:27.000Z
"6/9/2024, 8:48:27 AM",3.668,78.3,95.8,8,2024-06-09T12:48:27.000Z
"6/9/2024, 8:51:27 AM",3.668,78.4,95.8,8,2024-06-09T12:51:27.000Z
"6/9/2024, 8:54:27 AM",3.668,78.6,95.9,9,2024-06-09T12:54:27.000Z
"6/9/2024, 8:57:27 AM",3.668,79,95.8,9,2024-06-09T12:57:27.000Z
"6/9/2024, 9:00:27 AM",3.667,79,95.9,9,2024-06-09T13:00:27.000Z
"6/9/2024, 9:03:27 AM",3.667,79.2,95.9,9,2024-06-09T13:03:27.000Z
"6/9/2024, 9:06:27 AM",3.667,79.5,95.9,9,2024-06-09T13:06:27.000Z
"6/9/2024, 9:09:27 AM",3.668,79.9,96,9,2024-06-09T13:09:27.000Z
"6/9/2024, 9:12:27 AM",3.667,80.1,96,9,2024-06-09T13:12:27.000Z
"6/9/2024, 9:15:27 AM",3.667,80.4,96.1,9,2024-06-09T13:15:27.000Z
"6/9/2024, 9:18:27 AM",3.667,81,96.1,9,2024-06-09T13:18:27.000Z
"6/9/2024, 9:21:27 AM",3.667,81.3,96.1,9,2024-06-09T13:21:27.000Z
"6/9/2024, 9:24:27 AM",3.667,81.5,96.2,9,2024-06-09T13:24:27.000Z
"6/9/2024, 9:27:27 AM",3.668,82,96.2,9,2024-06-09T13:27:27.000Z
"6/9/2024, 9:30:27 AM",3.667,82.4,96.3,9,2024-06-09T13:30:27.000Z
"6/9/2024, 9:33:27 AM",3.667,82.8,96.3,10,2024-06-09T13:33:27.000Z
"6/9/2024, 9:36:27 AM",3.667,83.1,96.4,10,2024-06-09T13:36:27.000Z
"6/9/2024, 9:39:27 AM",3.667,83.5,96.4,10,2024-06-09T13:39:27.000Z
"6/9/2024, 9:42:27 AM",3.667,83.7,96.5,10,2024-06-09T13:42:27.000Z
"6/9/2024, 9:45:27 AM",3.667,83.8,96.4,10,2024-06-09T13:45:27.000Z
"6/9/2024, 9:48:27 AM",3.666,84,96.5,10,2024-06-09T13:48:27.000Z
"6/9/2024, 9:51:27 AM",3.667,84.2,96.5,10,2024-06-09T13:51:27.000Z
"6/9/2024, 9:54:27 AM",3.667,84.4,96.5,10,2024-06-09T13:54:27.000Z
"6/9/2024, 9:57:27 AM",3.667,84.6,96.5,10,2024-06-09T13:57:27.000Z
"6/9/2024, 10:00:27 AM",3.666,84.9,96.6,10,2024-06-09T14:00:27.000Z
"6/9/2024, 10:03:27 AM",3.666,85.1,96.6,10,2024-06-09T14:03:27.000Z
"6/9/2024, 10:06:27 AM",3.666,85.3,96.6,10,2024-06-09T14:06:27.000Z
"6/9/2024, 10:09:27 AM",3.667,85.5,96.6,10,2024-06-09T14:09:27.000Z
"6/9/2024, 10:12:27 AM",3.666,85.6,96.7,11,2024-06-09T14:12:27.000Z
"6/9/2024, 10:15:27 AM",3.666,85.6,96.6,10,2024-06-09T14:15:27.000Z
"6/9/2024, 10:18:27 AM",3.666,86,96.7,10,2024-06-09T14:18:27.000Z
"6/9/2024, 10:21:27 AM",3.666,86.2,96.7,10,2024-06-09T14:21:27.000Z
"6/9/2024, 10:24:27 AM",3.666,86.2,96.7,10,2024-06-09T14:24:27.000Z
"6/9/2024, 10:27:27 AM",3.666,86.4,96.8,11,2024-06-09T14:27:27.000Z
"6/9/2024, 10:30:27 AM",3.666,86.7,96.8,10,2024-06-09T14:30:27.000Z
"6/9/2024, 10:33:27 AM",3.666,86.9,96.8,11,2024-06-09T14:33:27.000Z
"6/9/2024, 10:36:27 AM",3.666,87.1,96.8,11,2024-06-09T14:36:27.000Z
"6/9/2024, 10:39:27 AM",3.666,87.3,96.8,10,2024-06-09T14:39:27.000Z
"6/9/2024, 10:42:27 AM",3.666,87.4,96.9,11,2024-06-09T14:42:27.000Z
"6/9/2024, 10:45:27 AM",3.666,87.4,96.9,11,2024-06-09T14:45:27.000Z
"6/9/2024, 10:48:27 AM",3.666,87.6,96.9,11,2024-06-09T14:48:27.000Z
"6/9/2024, 10:51:27 AM",3.666,87.6,96.9,11,2024-06-09T14:51:27.000Z
"6/9/2024, 10:54:27 AM",3.665,87.8,96.9,11,2024-06-09T14:54:27.000Z
"6/9/2024, 10:57:27 AM",3.666,87.8,96.9,11,2024-06-09T14:57:27.000Z
"6/9/2024, 11:00:27 AM",3.666,87.8,96.9,11,2024-06-09T15:00:27.000Z
"6/9/2024, 11:03:27 AM",3.666,87.8,96.9,11,2024-06-09T15:03:27.000Z
"6/9/2024, 11:06:27 AM",3.666,88,97,11,2024-06-09T15:06:27.000Z
"6/9/2024, 11:09:27 AM",3.666,88,97,11,2024-06-09T15:09:27.000Z
"6/9/2024, 11:12:27 AM",3.666,88,97,11,2024-06-09T15:12:27.000Z
"6/9/2024, 11:15:27 AM",3.666,88,97,12,2024-06-09T15:15:27.000Z
"6/9/2024, 11:18:27 AM",3.666,88,97,12,2024-06-09T15:18:27.000Z
"6/9/2024, 11:21:27 AM",3.666,88,97,12,2024-06-09T15:21:27.000Z
"6/9/2024, 11:24:27 AM",3.665,88,97,12,2024-06-09T15:24:27.000Z
"6/9/2024, 11:27:27 AM",3.666,88,97,12,2024-06-09T15:27:27.000Z
"6/9/2024, 11:30:27 AM",3.666,88,97,12,2024-06-09T15:30:27.000Z
"6/9/2024, 11:33:27 AM",3.666,88.2,97,12,2024-06-09T15:33:27.000Z
"6/9/2024, 11:36:27 AM",3.666,88.2,97,12,2024-06-09T15:36:27.000Z
"6/9/2024, 11:39:27 AM",3.666,88.2,97,12,2024-06-09T15:39:27.000Z
"6/9/2024, 11:42:27 AM",3.666,88.2,97,12,2024-06-09T15:42:27.000Z
"6/9/2024, 11:45:27 AM",3.665,88.2,97,12,2024-06-09T15:45:27.000Z
"6/9/2024, 11:48:27 AM",3.665,88.3,97,12,2024-06-09T15:48:27.000Z
"6/9/2024, 11:51:27 AM",3.665,88.5,97,12,2024-06-09T15:51:27.000Z
"6/9/2024, 11:54:27 AM",3.665,88.5,97.1,12,2024-06-09T15:54:27.000Z
"6/9/2024, 11:57:27 AM",3.665,88.9,97.1,12,2024-06-09T15:57:27.000Z
