Instrument:,H2S-200602855,,,,
Time Zone Offset (Minutes):,-300,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\Documents\Aculog NH3\H2S-200602855_4_22_2022, 1_34_43 PM --- 4_29_2022, 9_09_43 AM.acrudata",,,,
Session ID:,45880,,,,
Session 1st Title:,"H2S-200602855_4_22_2022, 1_34_43 PM --- 4_29_2022, 9_09_43 AM",,,,
Session Start:,"4/22/2022, 12:34:43 PM",,,,
Session End:,"4/29/2022, 8:09:43 AM",,,,
,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),H2S (PPM),ISO time
"4/24/2022, 11:24:43 AM",3.627,89.2,69.1,0,2022-04-24T16:24:43.000Z
"4/24/2022, 11:29:43 AM",3.627,89.4,69,0,2022-04-24T16:29:43.000Z
"4/24/2022, 11:34:43 AM",3.627,89.6,68.9,0,2022-04-24T16:34:43.000Z
"4/24/2022, 11:39:43 AM",3.627,90,68.7,0,2022-04-24T16:39:43.000Z
"4/24/2022, 11:44:43 AM",3.627,90.1,68.6,0,2022-04-24T16:44:43.000Z
"4/24/2022, 11:49:43 AM",3.627,90.3,68.5,0,2022-04-24T16:49:43.000Z
"4/24/2022, 11:54:43 AM",3.627,90.7,68.4,0,2022-04-24T16:54:43.000Z
"4/24/2022, 11:59:43 AM",3.627,91,68.3,0,2022-04-24T16:59:43.000Z
"4/24/2022, 12:04:43 PM",3.627,91.2,68.2,0,2022-04-24T17:04:43.000Z
"4/24/2022, 12:09:43 PM",3.627,91.4,68.1,0,2022-04-24T17:09:43.000Z
"4/24/2022, 12:14:43 PM",3.627,91.6,67.9,0,2022-04-24T17:14:43.000Z
"4/24/2022, 12:19:43 PM",3.627,91.9,67.8,0,2022-04-24T17:19:43.000Z
"4/24/2022, 12:24:43 PM",3.627,92.5,67.7,0,2022-04-24T17:24:43.000Z
"4/24/2022, 12:29:43 PM",3.627,92.7,67.6,0,2022-04-24T17:29:43.000Z
"4/24/2022, 12:34:43 PM",3.627,93,67.5,0,2022-04-24T17:34:43.000Z
"4/24/2022, 12:39:43 PM",3.627,93.4,67.4,0,2022-04-24T17:39:43.000Z
"4/24/2022, 12:44:43 PM",3.627,93.7,67.2,0,2022-04-24T17:44:43.000Z
"4/24/2022, 12:49:43 PM",3.627,93.7,67.1,0,2022-04-24T17:49:43.000Z
"4/24/2022, 12:54:43 PM",3.627,93.6,66.9,0,2022-04-24T17:54:43.000Z
"4/24/2022, 12:59:43 PM",3.627,93.6,66.8,0,2022-04-24T17:59:43.000Z
"4/24/2022, 1:04:43 PM",3.627,93.7,66.7,0,2022-04-24T18:04:43.000Z
"4/24/2022, 1:09:43 PM",3.627,93.7,66.6,0,2022-04-24T18:09:43.000Z
"4/24/2022, 1:14:43 PM",3.627,93.9,66.5,0,2022-04-24T18:14:43.000Z
"4/24/2022, 1:19:43 PM",3.627,94.3,66.4,0,2022-04-24T18:19:43.000Z
"4/24/2022, 1:24:43 PM",3.627,94.3,66.3,0,2022-04-24T18:24:43.000Z
"4/24/2022, 1:29:43 PM",3.627,94.1,66.1,0,2022-04-24T18:29:43.000Z
"4/24/2022, 1:34:43 PM",3.627,93.9,66.1,0,2022-04-24T18:34:43.000Z
"4/24/2022, 1:39:43 PM",3.627,93.7,66,0,2022-04-24T18:39:43.000Z
"4/24/2022, 1:44:43 PM",3.628,93.7,65.9,0,2022-04-24T18:44:43.000Z
"4/24/2022, 1:49:43 PM",3.628,93.4,65.8,0,2022-04-24T18:49:43.000Z
"4/24/2022, 1:54:43 PM",3.628,93.2,65.7,0,2022-04-24T18:54:43.000Z
"4/24/2022, 1:59:43 PM",3.628,92.8,65.6,0,2022-04-24T18:59:43.000Z
"4/24/2022, 2:04:43 PM",3.628,92.5,65.5,0,2022-04-24T19:04:43.000Z
"4/24/2022, 2:09:43 PM",3.628,92.3,65.4,0,2022-04-24T19:09:43.000Z
"4/24/2022, 2:14:43 PM",3.629,92.3,65.4,0,2022-04-24T19:14:43.000Z
"4/24/2022, 2:19:43 PM",3.629,92.5,65.3,0,2022-04-24T19:19:43.000Z
"4/24/2022, 2:24:43 PM",3.628,92.7,65.2,0,2022-04-24T19:24:43.000Z
"4/24/2022, 2:29:43 PM",3.629,92.8,65.1,0,2022-04-24T19:29:43.000Z
"4/24/2022, 2:34:43 PM",3.629,92.8,65.1,0,2022-04-24T19:34:43.000Z
"4/24/2022, 2:39:43 PM",3.628,92.5,65,0,2022-04-24T19:39:43.000Z
"4/24/2022, 2:44:43 PM",3.629,92.3,64.9,0,2022-04-24T19:44:43.000Z
"4/24/2022, 2:49:43 PM",3.629,92.1,64.8,0,2022-04-24T19:49:43.000Z
"4/24/2022, 2:54:43 PM",3.629,92.1,64.8,0,2022-04-24T19:54:43.000Z
"4/24/2022, 2:59:43 PM",3.629,92.5,64.7,0,2022-04-24T19:59:43.000Z
"4/24/2022, 3:04:43 PM",3.629,92.5,64.6,0,2022-04-24T20:04:43.000Z
"4/24/2022, 3:09:43 PM",3.629,92.3,64.6,0,2022-04-24T20:09:43.000Z
"4/24/2022, 3:14:43 PM",3.629,92.1,64.5,0,2022-04-24T20:14:43.000Z
"4/24/2022, 3:19:43 PM",3.629,91.9,64.5,0,2022-04-24T20:19:43.000Z
"4/24/2022, 3:24:43 PM",3.629,91.8,64.4,0,2022-04-24T20:24:43.000Z
"4/24/2022, 3:29:43 PM",3.629,91.8,64.3,0,2022-04-24T20:29:43.000Z
"4/24/2022, 3:34:43 PM",3.629,91.8,64.3,0,2022-04-24T20:34:43.000Z
"4/24/2022, 3:39:43 PM",3.629,91.8,64.2,0,2022-04-24T20:39:43.000Z
"4/24/2022, 3:44:43 PM",3.629,91.8,64.2,0,2022-04-24T20:44:43.000Z
"4/24/2022, 3:49:43 PM",3.629,91.9,64.1,0,2022-04-24T20:49:43.000Z
"4/24/2022, 3:54:43 PM",3.629,92.1,64,0,2022-04-24T20:54:43.000Z
"4/24/2022, 3:59:43 PM",3.629,92.3,63.9,0,2022-04-24T20:59:43.000Z
"4/24/2022, 4:04:43 PM",3.629,92.5,63.9,0,2022-04-24T21:04:43.000Z
"4/24/2022, 4:09:43 PM",3.629,92.7,63.8,0,2022-04-24T21:09:43.000Z
"4/24/2022, 4:14:43 PM",3.629,92.8,63.7,0,2022-04-24T21:14:43.000Z
"4/24/2022, 4:19:43 PM",3.629,93,63.6,0,2022-04-24T21:19:43.000Z
"4/24/2022, 4:24:43 PM",3.629,93,63.5,0,2022-04-24T21:24:43.000Z
"4/24/2022, 4:29:43 PM",3.629,93.2,63.4,0,2022-04-24T21:29:43.000Z
"4/24/2022, 4:34:43 PM",3.629,93,63.3,0,2022-04-24T21:34:43.000Z
"4/24/2022, 4:39:43 PM",3.629,93.2,63.2,0,2022-04-24T21:39:43.000Z
"4/24/2022, 4:44:43 PM",3.629,93.2,63.1,0,2022-04-24T21:44:43.000Z
"4/24/2022, 4:49:43 PM",3.629,93,63,0,2022-04-24T21:49:43.000Z
"4/24/2022, 4:54:43 PM",3.629,92.8,62.9,0,2022-04-24T21:54:43.000Z
"4/24/2022, 4:59:43 PM",3.629,92.5,62.8,0,2022-04-24T21:59:43.000Z
"4/24/2022, 5:04:43 PM",3.629,92.3,62.7,0,2022-04-24T22:04:43.000Z
"4/24/2022, 5:09:43 PM",3.63,92.1,62.6,0,2022-04-24T22:09:43.000Z
"4/24/2022, 5:14:43 PM",3.629,91.8,62.5,0,2022-04-24T22:14:43.000Z
"4/24/2022, 5:19:43 PM",3.63,91.4,62.4,0,2022-04-24T22:19:43.000Z
"4/24/2022, 5:24:43 PM",3.63,91,62.4,0,2022-04-24T22:24:43.000Z
"4/24/2022, 5:29:43 PM",3.63,90.5,62.3,0,2022-04-24T22:29:43.000Z
"4/24/2022, 5:34:43 PM",3.63,90,62.2,0,2022-04-24T22:34:43.000Z
"4/24/2022, 5:39:43 PM",3.63,89.4,62.2,0,2022-04-24T22:39:43.000Z
"4/24/2022, 5:44:43 PM",3.63,89.1,62.1,0,2022-04-24T22:44:43.000Z
"4/24/2022, 5:49:43 PM",3.63,88.5,62.1,0,2022-04-24T22:49:43.000Z
"4/24/2022, 5:54:43 PM",3.631,88,62.1,0,2022-04-24T22:54:43.000Z
"4/24/2022, 5:59:43 PM",3.631,87.4,62,1,2022-04-24T22:59:43.000Z
"4/24/2022, 6:04:43 PM",3.631,86.9,62,1,2022-04-24T23:04:43.000Z
"4/24/2022, 6:09:43 PM",3.631,86.5,62,1,2022-04-24T23:09:43.000Z
"4/24/2022, 6:14:43 PM",3.631,86.2,62,0,2022-04-24T23:14:43.000Z
"4/24/2022, 6:19:43 PM",3.631,86,62,0,2022-04-24T23:19:43.000Z
"4/24/2022, 6:24:43 PM",3.632,85.5,62,1,2022-04-24T23:24:43.000Z
"4/24/2022, 6:29:43 PM",3.631,85.1,62,1,2022-04-24T23:29:43.000Z
"4/24/2022, 6:34:43 PM",3.631,84.7,62,1,2022-04-24T23:34:43.000Z
"4/24/2022, 6:39:43 PM",3.632,84.2,62,1,2022-04-24T23:39:43.000Z
"4/24/2022, 6:44:43 PM",3.632,83.8,62,1,2022-04-24T23:44:43.000Z
"4/24/2022, 6:49:43 PM",3.632,83.5,62.1,1,2022-04-24T23:49:43.000Z
"4/24/2022, 6:54:43 PM",3.632,83.1,62.1,1,2022-04-24T23:54:43.000Z
"4/24/2022, 6:59:43 PM",3.632,82.8,62.1,2,2022-04-24T23:59:43.000Z
"4/24/2022, 7:04:43 PM",3.632,82.4,62.2,2,2022-04-25T00:04:43.000Z
"4/24/2022, 7:09:43 PM",3.632,82.2,62.2,1,2022-04-25T00:09:43.000Z
"4/24/2022, 7:14:43 PM",3.632,81.9,62.3,2,2022-04-25T00:14:43.000Z
"4/24/2022, 7:19:43 PM",3.632,81.7,62.3,1,2022-04-25T00:19:43.000Z
"4/24/2022, 7:24:43 PM",3.632,81.3,62.4,2,2022-04-25T00:24:43.000Z
"4/24/2022, 7:29:43 PM",3.632,81.1,62.4,2,2022-04-25T00:29:43.000Z
"4/24/2022, 7:34:43 PM",3.633,80.8,62.4,2,2022-04-25T00:34:43.000Z
"4/24/2022, 7:39:43 PM",3.632,80.4,62.5,2,2022-04-25T00:39:43.000Z
"4/24/2022, 7:44:43 PM",3.633,80.2,62.5,2,2022-04-25T00:44:43.000Z
"4/24/2022, 7:49:43 PM",3.632,80.1,62.6,2,2022-04-25T00:49:43.000Z
"4/24/2022, 7:54:43 PM",3.632,79.9,62.7,2,2022-04-25T00:54:43.000Z
"4/24/2022, 7:59:43 PM",3.632,79.9,62.8,2,2022-04-25T00:59:43.000Z
"4/24/2022, 8:04:43 PM",3.632,79.7,62.9,2,2022-04-25T01:04:43.000Z
"4/24/2022, 8:09:43 PM",3.633,79.7,62.9,2,2022-04-25T01:09:43.000Z
"4/24/2022, 8:14:43 PM",3.632,79.5,63,2,2022-04-25T01:14:43.000Z
"4/24/2022, 8:19:43 PM",3.632,79.5,63.1,2,2022-04-25T01:19:43.000Z
"4/24/2022, 8:24:43 PM",3.633,79.3,63.1,2,2022-04-25T01:24:43.000Z
"4/24/2022, 8:29:43 PM",3.633,79.3,63.2,2,2022-04-25T01:29:43.000Z
"4/24/2022, 8:34:43 PM",3.632,79.2,63.2,2,2022-04-25T01:34:43.000Z
"4/24/2022, 8:39:43 PM",3.633,79,63.2,2,2022-04-25T01:39:43.000Z
"4/24/2022, 8:44:43 PM",3.632,78.6,63.3,2,2022-04-25T01:44:43.000Z
"4/24/2022, 8:49:43 PM",3.632,78.4,63.3,2,2022-04-25T01:49:43.000Z
"4/24/2022, 8:54:43 PM",3.632,78.4,63.4,2,2022-04-25T01:54:43.000Z
"4/24/2022, 8:59:43 PM",3.632,78.1,63.4,2,2022-04-25T01:59:43.000Z
"4/24/2022, 9:04:43 PM",3.633,77.7,63.4,2,2022-04-25T02:04:43.000Z
"4/24/2022, 9:09:43 PM",3.632,77.5,63.5,2,2022-04-25T02:09:43.000Z
"4/24/2022, 9:14:43 PM",3.632,77.2,63.6,2,2022-04-25T02:14:43.000Z
"4/24/2022, 9:19:43 PM",3.633,77,63.6,3,2022-04-25T02:19:43.000Z
"4/24/2022, 9:24:43 PM",3.632,76.8,63.6,3,2022-04-25T02:24:43.000Z
"4/24/2022, 9:29:43 PM",3.632,76.6,63.6,2,2022-04-25T02:29:43.000Z
"4/24/2022, 9:34:43 PM",3.633,76.3,63.7,3,2022-04-25T02:34:43.000Z
"4/24/2022, 9:39:43 PM",3.632,76.1,63.8,3,2022-04-25T02:39:43.000Z
"4/24/2022, 9:44:43 PM",3.633,75.9,63.8,3,2022-04-25T02:44:43.000Z
"4/24/2022, 9:49:43 PM",3.633,75.7,63.8,3,2022-04-25T02:49:43.000Z
"4/24/2022, 9:54:43 PM",3.633,75.6,63.9,3,2022-04-25T02:54:43.000Z
"4/24/2022, 9:59:43 PM",3.633,75.6,63.9,2,2022-04-25T02:59:43.000Z
"4/24/2022, 10:04:43 PM",3.633,75.4,64,3,2022-04-25T03:04:43.000Z
"4/24/2022, 10:09:43 PM",3.633,75.4,64,3,2022-04-25T03:09:43.000Z
"4/24/2022, 10:14:43 PM",3.633,75.2,64.1,2,2022-04-25T03:14:43.000Z
"4/24/2022, 10:19:43 PM",3.632,75.2,64.1,3,2022-04-25T03:19:43.000Z
"4/24/2022, 10:24:43 PM",3.633,75.2,64.2,3,2022-04-25T03:24:43.000Z
"4/24/2022, 10:29:43 PM",3.632,75,64.2,3,2022-04-25T03:29:43.000Z
"4/24/2022, 10:34:43 PM",3.632,74.8,64.2,4,2022-04-25T03:34:43.000Z
"4/24/2022, 10:39:43 PM",3.633,74.7,64.3,3,2022-04-25T03:39:43.000Z
"4/24/2022, 10:44:43 PM",3.632,74.5,64.3,3,2022-04-25T03:44:43.000Z
"4/24/2022, 10:49:43 PM",3.632,74.3,64.3,3,2022-04-25T03:49:43.000Z
"4/24/2022, 10:54:43 PM",3.633,74.3,64.3,4,2022-04-25T03:54:43.000Z
"4/24/2022, 10:59:43 PM",3.633,74.3,64.4,3,2022-04-25T03:59:43.000Z
"4/24/2022, 11:04:43 PM",3.632,74.3,64.5,3,2022-04-25T04:04:43.000Z
"4/24/2022, 11:09:43 PM",3.633,74.1,64.5,4,2022-04-25T04:09:43.000Z
"4/24/2022, 11:14:43 PM",3.633,74.1,64.5,4,2022-04-25T04:14:43.000Z
"4/24/2022, 11:19:43 PM",3.632,73.9,64.5,4,2022-04-25T04:19:43.000Z
"4/24/2022, 11:24:43 PM",3.632,73.8,64.6,3,2022-04-25T04:24:43.000Z
"4/24/2022, 11:29:43 PM",3.633,73.8,64.6,4,2022-04-25T04:29:43.000Z
"4/24/2022, 11:34:43 PM",3.632,73.8,64.6,4,2022-04-25T04:34:43.000Z
"4/24/2022, 11:39:43 PM",3.632,73.6,64.7,4,2022-04-25T04:39:43.000Z
"4/24/2022, 11:44:43 PM",3.632,73.6,64.7,3,2022-04-25T04:44:43.000Z
"4/24/2022, 11:49:43 PM",3.632,73.6,64.7,4,2022-04-25T04:49:43.000Z
"4/24/2022, 11:54:43 PM",3.633,73.6,64.8,4,2022-04-25T04:54:43.000Z
"4/24/2022, 11:59:43 PM",3.632,73.4,64.8,4,2022-04-25T04:59:43.000Z
"4/25/2022, 12:04:43 AM",3.632,73.2,64.8,3,2022-04-25T05:04:43.000Z
"4/25/2022, 12:09:43 AM",3.632,73.2,64.9,3,2022-04-25T05:09:43.000Z
"4/25/2022, 12:14:43 AM",3.632,73.2,64.9,4,2022-04-25T05:14:43.000Z
"4/25/2022, 12:19:43 AM",3.632,73,64.9,3,2022-04-25T05:19:43.000Z
"4/25/2022, 12:24:43 AM",3.632,72.9,64.9,3,2022-04-25T05:24:43.000Z
"4/25/2022, 12:29:43 AM",3.632,72.9,65,4,2022-04-25T05:29:43.000Z
"4/25/2022, 12:34:43 AM",3.632,72.9,65,4,2022-04-25T05:34:43.000Z
"4/25/2022, 12:39:43 AM",3.632,72.7,65,4,2022-04-25T05:39:43.000Z
"4/25/2022, 12:44:43 AM",3.632,72.7,65,3,2022-04-25T05:44:43.000Z
"4/25/2022, 12:49:43 AM",3.632,72.5,65.1,4,2022-04-25T05:49:43.000Z
"4/25/2022, 12:54:43 AM",3.632,72.5,65.1,3,2022-04-25T05:54:43.000Z
"4/25/2022, 12:59:43 AM",3.632,72.3,65.1,4,2022-04-25T05:59:43.000Z
"4/25/2022, 1:04:43 AM",3.632,72.3,65.1,4,2022-04-25T06:04:43.000Z
"4/25/2022, 1:09:43 AM",3.632,72.3,65.2,4,2022-04-25T06:09:43.000Z
"4/25/2022, 1:14:43 AM",3.632,72.3,65.2,4,2022-04-25T06:14:43.000Z
"4/25/2022, 1:19:43 AM",3.633,72.1,65.2,3,2022-04-25T06:19:43.000Z
"4/25/2022, 1:24:43 AM",3.632,72.3,65.2,3,2022-04-25T06:24:43.000Z
"4/25/2022, 1:29:43 AM",3.632,72.3,65.3,3,2022-04-25T06:29:43.000Z
"4/25/2022, 1:34:43 AM",3.632,72.5,65.3,3,2022-04-25T06:34:43.000Z
"4/25/2022, 1:39:43 AM",3.632,72.7,65.4,3,2022-04-25T06:39:43.000Z
"4/25/2022, 1:44:43 AM",3.632,72.9,65.4,3,2022-04-25T06:44:43.000Z
"4/25/2022, 1:49:43 AM",3.631,73,65.5,3,2022-04-25T06:49:43.000Z
"4/25/2022, 1:54:43 AM",3.632,73.2,65.5,3,2022-04-25T06:54:43.000Z
"4/25/2022, 1:59:43 AM",3.632,73.4,65.5,3,2022-04-25T06:59:43.000Z
"4/25/2022, 2:04:43 AM",3.632,73.6,65.6,3,2022-04-25T07:04:43.000Z
"4/25/2022, 2:09:43 AM",3.632,73.8,65.6,3,2022-04-25T07:09:43.000Z
"4/25/2022, 2:14:43 AM",3.632,73.9,65.7,3,2022-04-25T07:14:43.000Z
"4/25/2022, 2:19:43 AM",3.631,74.1,65.7,4,2022-04-25T07:19:43.000Z
"4/25/2022, 2:24:43 AM",3.631,74.1,65.8,3,2022-04-25T07:24:43.000Z
"4/25/2022, 2:29:43 AM",3.631,74.3,65.8,3,2022-04-25T07:29:43.000Z
"4/25/2022, 2:34:43 AM",3.631,74.5,65.9,5,2022-04-25T07:34:43.000Z
"4/25/2022, 2:39:43 AM",3.632,74.5,65.9,4,2022-04-25T07:39:43.000Z
"4/25/2022, 2:44:43 AM",3.631,74.5,65.9,4,2022-04-25T07:44:43.000Z
"4/25/2022, 2:49:43 AM",3.631,74.5,65.8,3,2022-04-25T07:49:43.000Z
"4/25/2022, 2:54:43 AM",3.632,74.3,65.9,4,2022-04-25T07:54:43.000Z
"4/25/2022, 2:59:43 AM",3.632,74.3,65.9,4,2022-04-25T07:59:43.000Z
"4/25/2022, 3:04:43 AM",3.632,74.1,65.9,3,2022-04-25T08:04:43.000Z
"4/25/2022, 3:09:43 AM",3.631,73.9,65.9,3,2022-04-25T08:09:43.000Z
"4/25/2022, 3:14:43 AM",3.631,73.9,65.9,4,2022-04-25T08:14:43.000Z
"4/25/2022, 3:19:43 AM",3.631,73.8,66,4,2022-04-25T08:19:43.000Z
"4/25/2022, 3:24:43 AM",3.632,73.8,66,3,2022-04-25T08:24:43.000Z
"4/25/2022, 3:29:43 AM",3.632,73.6,66,4,2022-04-25T08:29:43.000Z
"4/25/2022, 3:34:43 AM",3.631,73.4,66,3,2022-04-25T08:34:43.000Z
"4/25/2022, 3:39:43 AM",3.631,73.2,66,3,2022-04-25T08:39:43.000Z
"4/25/2022, 3:44:43 AM",3.631,73,66,3,2022-04-25T08:44:43.000Z
"4/25/2022, 3:49:43 AM",3.631,72.9,66,3,2022-04-25T08:49:43.000Z
"4/25/2022, 3:54:43 AM",3.631,72.7,66,3,2022-04-25T08:54:43.000Z
"4/25/2022, 3:59:43 AM",3.632,72.7,66,3,2022-04-25T08:59:43.000Z
"4/25/2022, 4:04:43 AM",3.631,72.7,66,4,2022-04-25T09:04:43.000Z
"4/25/2022, 4:09:43 AM",3.632,72.3,66,4,2022-04-25T09:09:43.000Z
"4/25/2022, 4:14:43 AM",3.632,72.3,66,4,2022-04-25T09:14:43.000Z
"4/25/2022, 4:19:43 AM",3.631,72.1,66.1,4,2022-04-25T09:19:43.000Z
"4/25/2022, 4:24:43 AM",3.631,72,66.1,4,2022-04-25T09:24:43.000Z
"4/25/2022, 4:29:43 AM",3.632,71.8,66.1,5,2022-04-25T09:29:43.000Z
"4/25/2022, 4:34:43 AM",3.632,71.8,66.1,4,2022-04-25T09:34:43.000Z
"4/25/2022, 4:39:43 AM",3.632,71.6,66.1,4,2022-04-25T09:39:43.000Z
"4/25/2022, 4:44:43 AM",3.632,71.4,66.1,4,2022-04-25T09:44:43.000Z
"4/25/2022, 4:49:43 AM",3.632,71.4,66.1,5,2022-04-25T09:49:43.000Z
"4/25/2022, 4:54:43 AM",3.632,71.2,66.1,5,2022-04-25T09:54:43.000Z
"4/25/2022, 4:59:43 AM",3.632,71.2,66.1,5,2022-04-25T09:59:43.000Z
"4/25/2022, 5:04:43 AM",3.632,71.1,66.1,5,2022-04-25T10:04:43.000Z
"4/25/2022, 5:09:43 AM",3.632,71.1,66.1,5,2022-04-25T10:09:43.000Z
"4/25/2022, 5:14:43 AM",3.632,70.9,66.1,4,2022-04-25T10:14:43.000Z
"4/25/2022, 5:19:43 AM",3.632,70.9,66.1,5,2022-04-25T10:19:43.000Z
"4/25/2022, 5:24:43 AM",3.632,70.9,66.1,5,2022-04-25T10:24:43.000Z
"4/25/2022, 5:29:43 AM",3.632,71.1,66.2,5,2022-04-25T10:29:43.000Z
"4/25/2022, 5:34:43 AM",3.632,71.2,66.2,5,2022-04-25T10:34:43.000Z
"4/25/2022, 5:39:43 AM",3.631,71.4,66.3,5,2022-04-25T10:39:43.000Z
"4/25/2022, 5:44:43 AM",3.632,71.4,66.3,5,2022-04-25T10:44:43.000Z
"4/25/2022, 5:49:43 AM",3.632,71.6,66.3,5,2022-04-25T10:49:43.000Z
"4/25/2022, 5:54:43 AM",3.632,71.6,66.3,5,2022-04-25T10:54:43.000Z
"4/25/2022, 5:59:43 AM",3.632,71.8,66.3,5,2022-04-25T10:59:43.000Z
"4/25/2022, 6:04:43 AM",3.631,71.6,66.4,5,2022-04-25T11:04:43.000Z
"4/25/2022, 6:09:43 AM",3.631,71.8,66.4,6,2022-04-25T11:09:43.000Z
"4/25/2022, 6:14:43 AM",3.632,71.8,66.4,5,2022-04-25T11:14:43.000Z
"4/25/2022, 6:19:43 AM",3.631,71.8,66.4,5,2022-04-25T11:19:43.000Z
"4/25/2022, 6:24:43 AM",3.631,72,66.5,5,2022-04-25T11:24:43.000Z
"4/25/2022, 6:29:43 AM",3.631,72.1,66.5,6,2022-04-25T11:29:43.000Z
"4/25/2022, 6:34:43 AM",3.632,72.3,66.5,5,2022-04-25T11:34:43.000Z
"4/25/2022, 6:39:43 AM",3.631,72.5,66.5,5,2022-04-25T11:39:43.000Z
"4/25/2022, 6:44:43 AM",3.631,72.7,66.6,5,2022-04-25T11:44:43.000Z
"4/25/2022, 6:49:43 AM",3.631,72.9,66.6,5,2022-04-25T11:49:43.000Z
"4/25/2022, 6:54:43 AM",3.631,73.2,66.7,4,2022-04-25T11:54:43.000Z
"4/25/2022, 6:59:43 AM",3.631,73.8,66.7,4,2022-04-25T11:59:43.000Z
"4/25/2022, 7:04:43 AM",3.631,74.1,66.8,3,2022-04-25T12:04:43.000Z
"4/25/2022, 7:09:43 AM",3.631,74.5,66.8,4,2022-04-25T12:09:43.000Z
"4/25/2022, 7:14:43 AM",3.63,74.7,66.8,3,2022-04-25T12:14:43.000Z
"4/25/2022, 7:19:43 AM",3.631,74.8,66.9,4,2022-04-25T12:19:43.000Z
"4/25/2022, 7:24:43 AM",3.63,75.2,66.9,4,2022-04-25T12:24:43.000Z
"4/25/2022, 7:29:43 AM",3.631,75.4,66.9,3,2022-04-25T12:29:43.000Z
"4/25/2022, 7:34:43 AM",3.63,75.7,67,3,2022-04-25T12:34:43.000Z
"4/25/2022, 7:39:43 AM",3.63,75.9,67,3,2022-04-25T12:39:43.000Z
"4/25/2022, 7:44:43 AM",3.631,76.1,67,3,2022-04-25T12:44:43.000Z
"4/25/2022, 7:49:43 AM",3.631,76.1,67,3,2022-04-25T12:49:43.000Z
"4/25/2022, 7:54:43 AM",3.631,76.3,67.1,3,2022-04-25T12:54:43.000Z
"4/25/2022, 7:59:43 AM",3.631,76.5,67.1,5,2022-04-25T12:59:43.000Z
"4/25/2022, 8:04:43 AM",3.63,76.5,67.1,3,2022-04-25T13:04:43.000Z
"4/25/2022, 8:09:43 AM",3.63,76.6,67.1,2,2022-04-25T13:09:43.000Z
"4/25/2022, 8:14:43 AM",3.63,76.8,67.1,3,2022-04-25T13:14:43.000Z
"4/25/2022, 8:19:43 AM",3.63,76.8,67.1,2,2022-04-25T13:19:43.000Z
"4/25/2022, 8:24:43 AM",3.63,77,67.2,2,2022-04-25T13:24:43.000Z
"4/25/2022, 8:29:43 AM",3.63,77.2,67.2,2,2022-04-25T13:29:43.000Z
"4/25/2022, 8:34:43 AM",3.631,77.5,67.2,2,2022-04-25T13:34:43.000Z
"4/25/2022, 8:39:43 AM",3.63,77.9,67.2,2,2022-04-25T13:39:43.000Z
"4/25/2022, 8:44:43 AM",3.63,78.4,67.3,2,2022-04-25T13:44:43.000Z
"4/25/2022, 8:49:43 AM",3.63,78.6,67.2,2,2022-04-25T13:49:43.000Z
"4/25/2022, 8:54:43 AM",3.631,79,67.2,3,2022-04-25T13:54:43.000Z
"4/25/2022, 8:59:43 AM",3.63,79.2,67.2,3,2022-04-25T13:59:43.000Z
"4/25/2022, 9:04:43 AM",3.63,79.3,67.2,2,2022-04-25T14:04:43.000Z
"4/25/2022, 9:09:43 AM",3.63,79.5,67.2,2,2022-04-25T14:09:43.000Z
"4/25/2022, 9:14:43 AM",3.63,79.9,67.2,2,2022-04-25T14:14:43.000Z
"4/25/2022, 9:19:43 AM",3.629,80.2,67.1,2,2022-04-25T14:19:43.000Z
"4/25/2022, 9:24:43 AM",3.63,80.6,67.1,2,2022-04-25T14:24:43.000Z
"4/25/2022, 9:29:43 AM",3.629,81.1,67.1,1,2022-04-25T14:29:43.000Z
"4/25/2022, 9:34:43 AM",3.63,81.9,67,1,2022-04-25T14:34:43.000Z
"4/25/2022, 9:39:43 AM",3.629,82.4,67,2,2022-04-25T14:39:43.000Z
"4/25/2022, 9:44:43 AM",3.629,82.8,66.9,1,2022-04-25T14:44:43.000Z
"4/25/2022, 9:49:43 AM",3.629,82.9,66.9,2,2022-04-25T14:49:43.000Z
"4/25/2022, 9:54:43 AM",3.629,82.9,66.8,2,2022-04-25T14:54:43.000Z
"4/25/2022, 9:59:43 AM",3.629,82.8,66.7,2,2022-04-25T14:59:43.000Z
"4/25/2022, 10:04:43 AM",3.63,82.8,66.6,3,2022-04-25T15:04:43.000Z
"4/25/2022, 10:09:43 AM",3.629,82.8,66.6,2,2022-04-25T15:09:43.000Z
"4/25/2022, 10:14:43 AM",3.629,82.6,66.5,2,2022-04-25T15:14:43.000Z
"4/25/2022, 10:19:43 AM",3.63,82.4,66.4,3,2022-04-25T15:19:43.000Z
"4/25/2022, 10:24:43 AM",3.63,82,66.4,4,2022-04-25T15:24:43.000Z
"4/25/2022, 10:29:43 AM",3.63,81.7,66.3,4,2022-04-25T15:29:43.000Z
"4/25/2022, 10:34:43 AM",3.63,81.3,66.2,5,2022-04-25T15:34:43.000Z
"4/25/2022, 10:39:43 AM",3.63,81,66.2,5,2022-04-25T15:39:43.000Z
"4/25/2022, 10:44:43 AM",3.63,80.4,66.1,6,2022-04-25T15:44:43.000Z
"4/25/2022, 10:49:43 AM",3.63,79.9,66,5,2022-04-25T15:49:43.000Z
